kegglevel3	SRR5930525.R1	SRR5930517.R1	SRR5930496.R1	SRR5930514.R1	SRR5930497.R1	SRR5930498.R1	SRR5930501.R1	SRR5930505.R1	SRR5930509.R1	SRR5930512.R1	SRR5930516.R1	SRR5930526.R1	SRR5930533.R1	SRR5930522.R1	SRR5930521.R1	SRR5930520.R1	SRR5930532.R1	SRR5930534.R1	SRR5930494.R1	SRR5930511.R1	SRR5930500.R1	SRR5930503.R1	SRR5930530.R1	SRR5930495.R1	SRR5930502.R1	SRR5930508.R1	SRR5930515.R1	SRR5930519.R1	SRR5930535.R1	SRR5930493.R1	SRR5930506.R1	SRR5930513.R1	SRR5930504.R1	SRR5930510.R1	SRR5930528.R1	SRR5930529.R1	SRR5930536.R1	SRR5930527.R1	SRR5930518.R1	SRR5930523.R1	SRR5930524.R1	SRR5930499.R1	SRR5930507.R1	SRR5930531.R1
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Fluorobenzoate_degradation	4.93813396038e-06	0.000158403405568	8.07148746573e-05	6.09180718943e-06	1.33648986783e-06	2.04556432273e-06	3.65801770096e-05	0.0	0.000110859509423	6.69213757394e-05	6.28508329756e-06	5.11333607135e-07	8.27449316609e-05	4.72078477098e-05	1.1893190114e-06	5.72407729365e-06	1.758876036e-07	2.79383373288e-05	6.68540064492e-06	2.22030829298e-06	6.95665731136e-05	1.05222082399e-05	3.09941289371e-05	7.10140865633e-05	4.45757696146e-06	9.19638132824e-06	5.01740034439e-06	5.40164007297e-05	1.6467305811e-05	9.08540916381e-05	2.81275342908e-06	9.10041074704e-07	8.93243151505e-08	1.28440096045e-05	2.47771516434e-06	1.07096642238e-05	0.0	1.76347431196e-05	5.15874809152e-07	1.08552159788e-05	2.08778089768e-05	5.7025708034e-05	3.22380402597e-06	1.48687568624e-06
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Metabolism_of_xenobiotics_by_cytochrome_P450	0.000209815825161	0.000309347048108	0.000196556555646	0.000265450498279	9.00221389547e-05	0.000193350297287	0.000171710238792	0.000153132022192	0.000414339801569	0.000321177840087	0.000199626217118	0.000100016853556	0.00051597461778	0.000304548188274	0.000150805650645	0.000124975687578	0.000202798406951	0.000183531686326	0.00020633577445	0.000156055954306	0.000281473262137	0.000282868300236	0.000189174879834	0.000344706701909	0.000139392146232	0.000210473881945	0.000116821804685	0.000238197322662	0.000228845649847	0.000502405076277	0.000188904520297	0.000107233173303	0.000161677010422	0.000128035560309	0.00027476091376	0.000175139245766	0.000117262418181	0.000265007622466	0.00010823053496	0.000154008376699	0.000178510261443	0.000273160181694	0.00015330036513	9.39435092672e-05
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Naphthalene_degradation	0.00148615884945	0.00164208033675	0.0012895184969	0.00165072745316	0.00103177017797	0.00126273575018	0.00126887489002	0.00120465117026	0.00180752518548	0.00102232286706	0.00147070949163	0.0012738342821	0.00153932225722	0.00151026732307	0.00122928013018	0.00116079517451	0.00126014673599	0.00121250175443	0.00146653379602	0.00127191946498	0.00154279910728	0.00146101980795	0.00129422626976	0.00157510685908	0.00119890247026	0.00141946619842	0.00108852500472	0.00145781762988	0.00139093843084	0.00146700276664	0.00142089052224	0.00108765075778	0.00125920487068	0.00107636845843	0.00161131126527	0.00119489253697	0.00121338107531	0.00146660253296	0.00119198033403	0.00119353099687	0.00109863226377	0.00154150445686	0.00115776983006	0.00111272369538
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Nitrotoluene_degradation	0.00104534809126	0.00096743801782	0.00114757164837	0.00108860594475	0.00113697102328	0.00118473749318	0.0011132888082	0.0011799951198	0.000848046625869	0.00109700324289	0.000767977321025	0.0011192069993	0.00096047118332	0.0012028406075	0.000914943115466	0.000994558429771	0.00130332714268	0.00116071092357	0.000992579407872	0.00121397999143	0.000930637932876	0.000951028523468	0.00102059238857	0.00102492792701	0.00120113125874	0.000889773595521	0.00131037772328	0.00099367670509	0.000879054724749	0.00102867690069	0.000996614794993	0.000955694801952	0.00122678014428	0.00115646653407	0.0011196617848	0.00109327151253	0.00125707384674	0.000890615336997	0.000983773261053	0.00113803370517	0.00113379488941	0.000942583660837	0.0011168784211	0.000891044047611
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Polycyclic_aromatic_hydrocarbon_degradation	0.00102625397328	0.00116255744455	0.00113317541626	0.00100194998748	0.00118050240754	0.00109615566424	0.00107947621037	0.00115505566647	0.00110086736595	0.00102038311704	0.00126614499478	0.00102256494755	0.00095707900457	0.00100594934022	0.00120478015854	0.00113825662016	0.00113904812091	0.0011416068431	0.00103583192417	0.00110888539889	0.00108654599744	0.00113248064641	0.00112065914771	0.00111937305736	0.00110204303753	0.00105085248085	0.00111110330627	0.00110971193629	0.00106019508867	0.000887782862331	0.0010916858609	0.00116561094318	0.00109565204964	0.00113795902417	0.00100126239588	0.00114561197679	0.00111563361038	0.00111293471922	0.00114173412762	0.00109786940605	0.00111491495689	0.00108549994147	0.00116667770961	0.0011919336183
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Styrene_degradation	0.000159666331386	0.000334290630736	0.000283989671951	0.000165087974834	0.000210210763498	0.000210248437344	0.00022200798218	0.000196965000784	0.00022486735259	0.000262239281743	0.000151739868184	0.000282562951303	0.000267376375074	0.000308002421033	0.000171618733344	0.00018054693797	0.000259698046715	0.000218868713777	0.000155283624071	0.000247828697083	0.000247923425458	0.000173168682416	0.000190724586281	0.00023872628846	0.000259653858005	0.000171981811644	0.000257058144311	0.000222442539116	0.000148105950446	0.000249999172686	0.000241896794901	0.000175182906881	0.000237066732409	0.000220168574086	0.000279450874607	0.000249140609839	0.000243764216881	0.00016284773129	0.00021419122076	0.000221446405967	0.000203783398626	0.000251737825766	0.00018375682948	0.000166124565309
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Toluene_degradation	0.000531452950447	0.000871626686416	0.000945928424045	0.000565319707179	0.000597315507359	0.00054349754679	0.000786955123824	0.000547817764769	0.000689389685963	0.000721512402202	0.000985111984472	0.000652257149262	0.000892991056036	0.000808482367485	0.000884615480676	0.000657076372667	0.000777423207912	0.000576987401356	0.000543847213069	0.000434863238525	0.000711823924537	0.000599206177745	0.00066537753229	0.000702210358504	0.000712376518153	0.000546947668893	0.000597070640983	0.00105194439662	0.000605597646433	0.000776772399369	0.000729965769916	0.000619434624848	0.000598383587193	0.000596993611774	0.000552618971476	0.000546353922998	0.000613943883111	0.000728254081379	0.000754828020751	0.000643578617341	0.000623337454619	0.000655845929612	0.000460070769285	0.000867118866114
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Xylene_degradation	0.000705823947404	0.000591302778843	0.000495902208507	0.000770461314283	0.00057478610673	0.000662318152667	0.000537752667946	0.000645024952206	0.000739190601556	0.000654964055313	0.000678489706455	0.000638144341705	0.000786743171605	0.000699098330109	0.000571229921173	0.000568710929446	0.000726151971463	0.000659256418391	0.000672186646662	0.000786094864681	0.000690485241649	0.000711480378432	0.000574055545243	0.000761328684374	0.000640126624903	0.000695701507078	0.000646826527732	0.000548541550928	0.000667474795541	0.0007843937139	0.00066831021475	0.000564073792804	0.000651263581762	0.000611556898255	0.000817469024578	0.000644915043374	0.000666012541552	0.000628283330729	0.00059016078167	0.000608706236009	0.000647212078282	0.00072262735842	0.000668090965909	0.000435654576069
Organismal_Systems;Circulatory_System;Cardiac_muscle_contraction	0.0	3.49676391983e-07	5.75849284119e-07	1.21836143789e-06	1.05964553807e-05	5.33625475494e-07	1.40785549675e-05	0.0	2.09888916291e-06	6.19227891457e-06	4.48934521254e-07	0.0	9.44964080462e-06	5.75705459875e-07	0.0	7.15509661706e-07	0.0	3.31284632357e-07	0.0	1.58593449498e-06	1.2334498779e-06	1.07460850109e-05	3.32079952898e-07	2.70358197576e-07	0.0	5.68848329582e-07	5.01740034439e-07	1.12534168187e-06	5.98811120402e-07	6.31766862384e-06	8.10072987576e-06	0.0	0.0	1.11247327283e-06	5.30938963788e-07	0.0	2.59048051946e-07	2.18914052519e-06	3.09524885491e-07	0.0	2.49734557139e-06	3.01723322931e-07	5.09021688311e-07	8.11023101588e-07
Organismal_Systems;Circulatory_System;Vascular_smooth_muscle_contraction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Bile_secretion	1.75578096369e-06	1.98149955457e-06	5.75849284119e-07	6.70098790837e-06	0.0	3.64644074921e-06	1.20329529637e-06	0.0	2.86212158579e-07	8.05742316594e-06	2.69360712752e-06	0.0	1.05399839744e-05	7.67607279834e-07	1.1893190114e-07	8.3476127199e-07	0.0	8.83425686286e-07	2.02587898331e-06	0.0	1.97351980464e-06	1.34326062637e-06	1.10693317633e-07	2.61346257657e-06	9.28661866971e-08	6.63656384512e-07	1.67246678146e-07	0.0	9.98018534003e-07	1.18330936129e-05	0.0	0.0	0.0	1.31474114062e-06	8.84898272979e-08	0.0	0.0	2.43237836132e-07	0.0	0.0	8.99044405701e-07	2.51436102443e-06	2.20576064935e-06	0.0
Organismal_Systems;Digestive_System;Carbohydrate_digestion_and_absorption	0.000123014403769	9.12655383076e-05	7.12133614693e-05	0.000171332077203	6.3769659408e-05	0.000119087418614	6.34136621185e-05	7.97306765762e-05	0.000261120892677	0.00010802915504	0.000173887304566	8.01771095988e-05	0.000221460812703	8.90424444607e-05	6.71965241438e-05	7.47707596483e-05	7.5631669548e-05	6.51526443636e-05	0.000118108744727	5.66707259541e-05	0.000143573565788	0.000179549170391	0.000104383798528	0.000189430977102	9.60236370448e-05	0.000135291094385	0.000103358447095	7.88989556954e-05	0.000142716650362	0.000208984466858	0.00014795083037	5.88493228309e-05	5.70782373812e-05	7.6052718288e-05	0.000171581775131	0.00011764525888	2.65092506491e-05	0.000176469050114	7.5420897098e-05	3.33797891347e-05	5.40425581649e-05	0.00014925247041	0.000125473846169	0.000153688877751
Organismal_Systems;Digestive_System;Fat_digestion_and_absorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Gastric_acid_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Mineral_absorption	4.6637931848e-05	4.47585781738e-05	2.06345993476e-05	9.99056379066e-05	1.5560560604e-05	2.65923361954e-05	3.57378703021e-05	1.91769281338e-05	2.94798523336e-05	8.05742316594e-06	0.00015039306462	3.53842856138e-05	3.07719072355e-05	5.75705459875e-05	2.75922010644e-05	4.74621408932e-05	1.61816595312e-05	1.41348109806e-05	4.57848650228e-05	5.62478100888e-05	4.13205709097e-05	2.29473690338e-05	4.01816743006e-05	2.28903273948e-05	7.24356256237e-06	2.37968217875e-05	9.86755401064e-06	2.08813400969e-05	2.12577947743e-05	6.51822953253e-05	2.74524734679e-05	1.33472690957e-05	1.94727007028e-05	1.30462774723e-05	3.11484192089e-05	6.52242708369e-06	1.48520883116e-05	2.45670214493e-05	3.21905880911e-05	1.26191885753e-05	1.44846043141e-05	3.9626329745e-05	2.81658667532e-05	0.00013787392727
Organismal_Systems;Digestive_System;Pancreatic_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Protein_digestion_and_absorption	5.5636309287e-05	8.08918053454e-05	0.000126015018341	9.96010475472e-05	0.000113601638766	4.77594800567e-05	0.000122976779289	9.14446622343e-05	8.39555665164e-05	2.76041349204e-06	0.000294052111421	0.000132230870805	8.12911407679e-05	2.03415929156e-05	0.000275208419237	0.000116747326468	6.8156446395e-05	8.56922915698e-05	7.43497586874e-05	2.37890174248e-05	0.000136296211508	9.21252912917e-05	0.000132831981159	0.000107692682034	0.000157965383572	0.000100686154336	7.16652015858e-05	0.000240322968061	0.000124353109337	4.30203149147e-05	0.00019711776031	0.000211736223381	9.78101250898e-05	9.39534245872e-05	5.91996944623e-05	8.34226476384e-05	0.000127019894804	0.00016540172857	0.000217286469615	0.000126870336752	8.63082629473e-05	0.000123907711284	8.9927164935e-05	0.000288859394682
Organismal_Systems;Digestive_System;Salivary_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Endocrine_System;Adipocytokine_signaling_pathway	0.000529038751622	0.000419378552785	0.000561549026896	0.000693856838876	0.000491446417114	0.000462386474515	0.000588772388512	0.000522972779059	0.000683379230633	0.00027119197415	0.000754808575068	0.000454166509858	0.000561647881669	0.000337363399487	0.000799817035163	0.000546053123492	0.000461617015648	0.000450436671795	0.000569778464056	0.000366985242139	0.000600196710587	0.000596407718107	0.000575383865054	0.000625248391594	0.000576791885575	0.000521065069897	0.000430242079532	0.000687458729657	0.000560187803136	0.000518048827155	0.000651096163764	0.000608817478977	0.000471364411049	0.000486150820227	0.000537487211008	0.000449403278446	0.000521291029865	0.00070745724639	0.000619152945944	0.000513587405996	0.000492576440501	0.000591679436268	0.000478819734805	0.000605158404301
Organismal_Systems;Endocrine_System;GnRH_signaling_pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4229848217e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00560908693e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Endocrine_System;Insulin_signaling_pathway	0.0010500667526	0.00094167852361	0.000890934817412	0.000887119421961	0.00085621268747	0.000957235165456	0.000845796263816	0.000987281162201	0.00120609803625	0.000848416817066	0.000826338808788	0.00081977003896	0.000977068629349	0.000855114509735	0.000895676147482	0.000908697270366	0.000872402513856	0.00100290901036	0.00104879754966	0.0009276659506	0.00102598360844	0.00107651145365	0.000937240320395	0.00109756416276	0.000918260854061	0.00107929489733	0.000915006576139	0.000882642992479	0.00108344892051	0.000945845245398	0.000942834949429	0.0009221749557	0.000891635313832	0.000881382233883	0.00105878078362	0.000972646873382	0.00084682808181	0.00105553058989	0.000917225410672	0.0008693671097	0.00089584780337	0.00103219548775	0.00100311207377	0.000838462716525
Organismal_Systems;Endocrine_System;Melanogenesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21149241085e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11938385531e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35170516931e-07
Organismal_Systems;Endocrine_System;PPAR_signaling_pathway	0.00100946431781	0.000942727552786	0.0010574512354	0.00112378613127	0.000938024960094	0.000969063863496	0.00107261742718	0.000994271766546	0.00116097191925	0.000720318709881	0.00108941443824	0.000924900228587	0.000977674375554	0.000848589847856	0.00118670250957	0.0010052910747	0.00096104986607	0.000912247449302	0.00103623709996	0.000867083252891	0.00106730417935	0.00105255663914	0.00104206689219	0.00110819825186	0.0010352722493	0.000998708050635	0.000873027659925	0.00114847370533	0.00101847791395	0.000941533185861	0.00104454411342	0.00103926690731	0.000954340983068	0.000950456710732	0.00101860640203	0.000908549935621	0.000995176266225	0.00116425790265	0.001046090938	0.00100180074464	0.00095358643298	0.00105180750374	0.000923959201233	0.00100364108821
Organismal_Systems;Endocrine_System;Progesterone-mediated_oocyte_maturation	0.000429946863484	0.000404925261916	0.00039992732782	0.00043236601527	0.000433881889235	0.000395060727024	0.000435713226814	0.000421420080813	0.000442293189057	0.000374222542596	0.000409577928224	0.000438212901315	0.000391917794909	0.000373249039819	0.000413526220262	0.000433956609825	0.000385633570893	0.000430228309222	0.000426953995732	0.000419743996339	0.000429117212522	0.000452902707857	0.000436463751425	0.000424372250795	0.000406753897733	0.000430902609658	0.000431078312923	0.000422003130701	0.000425056093632	0.000395004709672	0.000441939818778	0.000429236040235	0.000412142390104	0.000419402423857	0.000433334684278	0.000417193761983	0.000411886402594	0.000436125440184	0.000430961815566	0.000400693159816	0.000426846305062	0.000425228736451	0.000430632348311	0.000461336974286
Organismal_Systems;Endocrine_System;Renin-angiotensin_system	0.0	0.0	1.91949761373e-07	0.0	1.90927123976e-07	0.0	0.0	0.0	9.54040528596e-08	1.4921154011e-07	0.0	0.0	2.4229848217e-07	0.0	0.0	2.38503220569e-07	0.0	1.10428210786e-07	0.0	0.0	0.0	1.11938385531e-07	1.10693317633e-07	0.0	0.0	0.0	0.0	2.50075929304e-07	0.0	3.0084136304e-07	1.12510137163e-07	0.0	0.0	0.0	8.84898272979e-08	0.0	0.0	6.0809459033e-07	0.0	0.0	9.98938228557e-08	0.0	0.0	1.35170516931e-07
Organismal_Systems;Environmental_Adaptation;Circadian_rhythm_-_plant	1.75578096369e-06	7.73950414256e-05	4.00215252462e-05	1.37065661762e-06	1.90927123976e-07	4.44687896245e-07	1.61241569713e-05	0.0	5.38078858128e-05	2.23817310165e-07	1.49644840418e-07	0.0	6.05746205424e-07	1.63116546965e-05	3.56795703419e-07	4.77006441137e-07	8.79438018e-08	1.15949621325e-05	2.43105477997e-06	8.45831730658e-07	3.28097667522e-05	1.34326062637e-06	1.35045847512e-05	3.53268044833e-05	0.0	0.0	8.36233390732e-08	2.46324790364e-05	0.0	1.00280454347e-07	0.0	0.0	0.0	4.04535735574e-07	0.0	4.99247505172e-06	0.0	7.54037292009e-06	0.0	2.71380399469e-07	1.99787645711e-07	2.70545246228e-05	1.27255422078e-06	0.0
Organismal_Systems;Environmental_Adaptation;Plant-pathogen_interaction	0.00179254262762	0.00149859645724	0.00159635019046	0.00167494238673	0.00174087351641	0.00167416099178	0.00170807767319	0.00172053887735	0.00154487782796	0.00169638599951	0.00145649323179	0.00168474196879	0.00155107373361	0.00157052449454	0.00154932587614	0.0018054693797	0.00155062511334	0.00171804210341	0.00179958830087	0.00169176919028	0.00161261237037	0.00171635126534	0.00178880401294	0.0015283348909	0.00149802445761	0.00181510021164	0.0016905294227	0.00156547531744	0.00181579492076	0.00155314367692	0.00151078612183	0.00174697551641	0.0016484802361	0.00171735533145	0.00163122147641	0.00170968113384	0.001610760787	0.00167967887741	0.00162438659906	0.00165894838196	0.00175223754671	0.00160647554573	0.00176749297571	0.00175329677512
Organismal_Systems;Excretory_System;Aldosterone-regulated_sodium_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Excretory_System;Endocrine_and_other_factor-regulated_calcium_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Excretory_System;Proximal_tubule_bicarbonate_reclamation	0.000172834688613	0.000333591277952	0.000247135317768	0.000247327371891	9.44134628061e-05	0.000116597166395	0.000194693178952	0.000142079309918	0.000381520807385	7.99027797289e-05	9.8466304995e-05	9.63352515843e-05	0.000227881722481	0.000151026732307	0.000181252217337	0.00013403880996	9.12856662684e-05	0.000163323323752	0.000186076984617	8.09883882105e-05	0.000282336677051	0.000228466244868	0.000200686984868	0.000282434197068	0.000159451242559	0.000174446821072	8.07801455447e-05	0.000248825549658	0.000192717378916	0.000217006903206	0.000174053182192	0.000137264528768	0.000121213095659	0.00010416795191	0.000170519897203	0.00014059453936	0.000103187474025	0.00026914266568	0.000165079938929	0.000136232960534	0.000115976728335	0.000265415949739	0.000123946781104	5.39330362556e-05
Organismal_Systems;Excretory_System;Vasopressin-regulated_water_reabsorption	0.0	0.0	0.0	1.52295179736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Antigen_processing_and_presentation	0.000429946863484	0.000404925261916	0.00039992732782	0.00043236601527	0.000433881889235	0.000395060727024	0.000435713226814	0.000421420080813	0.000442293189057	0.000374222542596	0.000409577928224	0.000438212901315	0.000391917794909	0.000373249039819	0.000413526220262	0.000433956609825	0.000385633570893	0.000430228309222	0.000426953995732	0.000419743996339	0.000429117212522	0.000452902707857	0.000436463751425	0.000424372250795	0.000406753897733	0.000430902609658	0.000431078312923	0.000422003130701	0.000425056093632	0.000395004709672	0.000441939818778	0.000429236040235	0.000412142390104	0.000419402423857	0.000433334684278	0.000417193761983	0.000411886402594	0.000436125440184	0.000430961815566	0.000400693159816	0.000426846305062	0.000425228736451	0.000430632348311	0.000461336974286
Organismal_Systems;Immune_System;Complement_and_coagulation_cascades	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Cytosolic_DNA-sensing_pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Fc_epsilon_RI_signaling_pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Fc_gamma_R-mediated_phagocytosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4229848217e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00560908693e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Hematopoietic_cell_lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Leukocyte_transendothelial_migration	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;NOD-like_receptor_signaling_pathway	0.000438286823061	0.00041786328842	0.000415571233372	0.000436782575482	0.000445814834484	0.000399151855669	0.000445580248245	0.0004407859442	0.000447254199806	0.000377654408019	0.000420801291255	0.000443837570994	0.000397975256964	0.000388793087236	0.00044563783357	0.000448028299838	0.000413863531271	0.000447565538315	0.000439109269632	0.000422387220498	0.000444535335995	0.00046935765053	0.000454506762199	0.000446361384198	0.00043721400697	0.000444934201788	0.000434506869825	0.000474769151784	0.000443519436511	0.000405333596469	0.000457241197432	0.000465941030248	0.000433848198686	0.000422133040072	0.000438998033225	0.000433781662961	0.000423198167529	0.000461422175142	0.00046335875358	0.000418061505382	0.000439732608211	0.000439711455952	0.00044768457487	0.000464851407727
Organismal_Systems;Immune_System;RIG-I-like_receptor_signaling_pathway	2.88606495907e-05	3.18205516705e-05	4.2228947502e-05	7.15787344758e-06	2.10019836374e-05	5.82541144081e-05	1.87714066233e-05	3.86372591465e-05	1.0876062026e-05	4.073475045e-05	2.93303887219e-05	4.10089552923e-05	3.16199519231e-05	5.00863750092e-05	1.93858998857e-05	1.59797157781e-05	4.08059240352e-05	2.26377832111e-05	2.78558360205e-05	6.41774825637e-05	1.07310139377e-05	8.17150214373e-06	2.22493568442e-05	1.19858800925e-05	3.92823969729e-05	3.63114850383e-05	2.165844482e-05	1.47544798289e-05	3.31342153289e-05	3.40953544779e-05	2.35146186671e-05	1.78974744692e-05	5.17187784721e-05	2.84186354241e-05	4.17671984846e-05	3.68798963498e-05	5.84585103891e-05	1.31348431511e-05	3.02302638163e-05	5.49545308925e-05	2.17768533825e-05	8.44825304208e-06	2.42633671428e-05	1.9734895472e-05
Organismal_Systems;Nervous_System;Cholinergic_synapse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
