Feature	Inclusion	Comparator	Fixed SMD	Rand SMD	Fixed P	Rand P	I2	Tau	Chaput	Frankel	Gopalakrishnan	Matson	Routy NSCLC	Routy RCC
Parabacteroides_distasonis-310	UseforMeta	Response	-0.0559	-0.0453	0.6417	0.7258	11.4%	0.0116	92.3076923076923	100	74.4186046511628	78.5714285714286	80.4597701149425	83.3333333333333
Parabacteroides_goldsteinii-311	UseforMeta	Response	-0.1168	-0.1168	0.3305	0.3305	0.0%	0	11.5384615384615	56.4102564102564	37.2093023255814	28.5714285714286	36.7816091954023	31.8181818181818
Parabacteroides_gordonii-312	UseforMeta	Response	-0.0098	-0.0098	0.9347	0.9347	0.0%	0	11.5384615384615	0	13.953488372093	9.52380952380952	0	0
Parabacteroides_johnsonii-313	UseforMeta	Response	0.0184	0.0184	0.8779	0.8779	0.0%	0	3.84615384615385	51.2820512820513	18.6046511627907	21.4285714285714	29.8850574712644	42.4242424242424
Parabacteroides_merdae-314	UseforMeta	Response	0.1054	0.1358	0.3809	0.3476	27.3%	0.0339	76.9230769230769	100	51.1627906976744	76.1904761904762	67.816091954023	75.7575757575758
Parabacteroides_unclassified-315	UseforMeta	Response	-0.2222	-0.2222	0.0644	0.0644	0.0%	0	0	33.3333333333333	0	0	48.2758620689655	50
Paraprevotella_clara-316	UseforMeta	Response	-0.1655	-0.1655	0.1682	0.1682	0.0%	0	30.7692307692308	41.025641025641	20.9302325581395	21.4285714285714	27.5862068965517	33.3333333333333
Paraprevotella_unclassified-317	UseforMeta	Response	-0.0805	-0.0805	0.5016	0.5016	0.0%	0	0	69.2307692307692	0	0	27.5862068965517	37.8787878787879
Paraprevotella_xylaniphila-318	UseforMeta	Response	0.0823	0.0823	0.4932	0.4932	0.0%	0	3.84615384615385	28.2051282051282	0	2.38095238095238	27.5862068965517	36.3636363636364
Parasporobacterium_paucivorans-319	UseforMeta	Response	0.0225	0.0225	0.8505	0.8505	0.0%	0	23.0769230769231	0	11.6279069767442	21.4285714285714	0	0
Parasutterella_excrementihominis-320	UseforMeta	Response	-0.2518	-0.2518	0.0361	0.0361	0.0%	0	50	53.8461538461538	65.1162790697674	64.2857142857143	56.3218390804598	53.030303030303
Parvimonas_micra-321	UseforMeta	Response	-0.0444	-0.0431	0.7120	0.7655	27.3%	0.0339	3.84615384615385	7.69230769230769	6.97674418604651	11.9047619047619	0	0
Parvimonas_unclassified-322	UseforMeta	Response	-0.0940	-0.0940	0.4320	0.4320	0.0%	0	0	25.6410256410256	0	0	0	4.54545454545455
Peptoniphilus_lacrimalis-323	UseforMeta	Response	0.0361	0.0361	0.7628	0.7628	0.0%	0	0	23.0769230769231	6.97674418604651	4.76190476190476	0	0
Peptostreptococcaceae_noname_unclassified-324	UseforMeta	Response	-0.0832	-0.0832	0.4877	0.4877	0.0%	0	0	51.2820512820513	0	0	36.7816091954023	51.5151515151515
Peptostreptococcus_stomatis-325	UseforMeta	Response	-0.0647	-0.0696	0.5907	0.6319	28.1%	0.0353	3.84615384615385	2.56410256410256	6.97674418604651	2.38095238095238	1.14942528735632	4.54545454545455
Phascolarctobacterium_faecium-326	UseforMeta	Response	0.1147	0.1348	0.3401	0.3442	25.3%	0.0306	30.7692307692308	0	51.1627906976744	57.1428571428571	0	0
Phascolarctobacterium_succinatutens-327	UseforMeta	Response	-0.0338	-0.0338	0.7776	0.7776	0.0%	0	0	38.4615384615385	2.32558139534884	7.14285714285714	19.5402298850575	18.1818181818182
Porphyromonas_asaccharolytica-328	UseforMeta	Response	0.1453	0.1453	0.2260	0.2260	0.0%	0	3.84615384615385	25.6410256410256	4.65116279069767	4.76190476190476	2.29885057471264	10.6060606060606
Porphyromonas_bennonis-329	UseforMeta	Response	-0.0026	0.0119	0.9830	0.9310	20.3%	0.0229	0	7.69230769230769	9.30232558139535	2.38095238095238	2.29885057471264	3.03030303030303
Porphyromonas_uenonis-330	UseforMeta	Response	0.0439	0.0439	0.7144	0.7144	0.0%	0	3.84615384615385	5.12820512820513	2.32558139534884	0	1.14942528735632	3.03030303030303
Prevotella_bivia-331	UseforMeta	Response	-0.1433	-0.1433	0.2325	0.2325	0.0%	0	0	12.8205128205128	0	0	4.59770114942529	7.57575757575758
Prevotella_buccae-332	UseforMeta	Response	-0.1557	-0.1557	0.1947	0.1947	0.0%	0	0	5.12820512820513	2.32558139534884	7.14285714285714	4.59770114942529	3.03030303030303
Prevotella_buccalis-333	UseforMeta	Response	0.1981	0.1981	0.0994	0.0994	0.0%	0	0	7.69230769230769	4.65116279069767	7.14285714285714	2.29885057471264	3.03030303030303
Prevotella_copri-334	UseforMeta	Response	-0.0775	-0.1018	0.5197	0.5491	46.4%	0.0785	34.6153846153846	43.5897435897436	27.906976744186	11.9047619047619	17.2413793103448	28.7878787878788
Prevotella_disiens-335	UseforMeta	Response	-0.1237	-0.1237	0.3027	0.3027	0.0%	0	0	2.56410256410256	4.65116279069767	4.76190476190476	1.14942528735632	10.6060606060606
Prevotella_stercorea-336	UseforMeta	Response	-0.1150	-0.1142	0.3383	0.3484	2.2%	0.0020	11.5384615384615	10.2564102564103	4.65116279069767	0	4.59770114942529	3.03030303030303
Prevotella_timonensis-337	UseforMeta	Response	-0.0255	-0.0022	0.8319	0.9887	38.0%	0.0554	3.84615384615385	12.8205128205128	6.97674418604651	4.76190476190476	0	6.06060606060606
Propionibacterium_freudenreichii-338	UseforMeta	Response	0.0020	0.0020	0.9867	0.9867	0.0%	0	0	12.8205128205128	0	0	6.89655172413793	7.57575757575758
Proteus_mirabilis:Proteus_penneri:Proteus_vulgaris-339	UseforMeta	Response	-0.0564	-0.0564	0.6374	0.6374	0.0%	0	7.69230769230769	0	16.2790697674419	4.76190476190476	0	0
Pseudobutyrivibrio_ruminis:Pseudobutyrivibrio_xylanivorans-340	UseforMeta	Response	-0.0197	-0.0197	0.8693	0.8693	0.0%	0	65.3846153846154	0	4.65116279069767	11.9047619047619	0	0
Pseudoflavonifractor_capillosus-341	UseforMeta	Response	0.1119	0.0975	0.3521	0.4750	19.5%	0.0218	23.0769230769231	76.9230769230769	30.2325581395349	33.3333333333333	64.367816091954	54.5454545454545
Pyramidobacter_piscolens-342	UseforMeta	Response	0.0650	0.0650	0.5870	0.5870	0.0%	0	7.69230769230769	2.56410256410256	0	4.76190476190476	8.04597701149425	3.03030303030303
Raoultella_ornithinolytica:Raoultella_planticola-343	UseforMeta	Response	-0.0361	-0.0361	0.7627	0.7627	0.0%	0	7.69230769230769	0	16.2790697674419	2.38095238095238	0	0
Robinsoniella_peoriensis-344	UseforMeta	Response	-0.0150	-0.0150	0.9003	0.9003	0.0%	0	7.69230769230769	0	6.97674418604651	11.9047619047619	0	0
Roseburia_faecis-345	UseforMeta	Response	-0.0408	-0.0408	0.7329	0.7329	0.0%	0	88.4615384615385	0	86.046511627907	88.0952380952381	0	0
Roseburia_faecis:Roseburia_hominis-346	UseforMeta	Response	-0.0231	-0.0231	0.8468	0.8468	0.0%	0	46.1538461538462	0	4.65116279069767	4.76190476190476	0	0
Roseburia_faecis:Roseburia_intestinalis-347	UseforMeta	Response	0.0374	0.0374	0.7543	0.7543	0.0%	0	15.3846153846154	0	2.32558139534884	0	0	0
Roseburia_hominis-348	UseforMeta	Response	0.2421	0.2421	0.0439	0.0439	0.0%	0	57.6923076923077	84.6153846153846	55.8139534883721	69.0476190476191	64.367816091954	89.3939393939394
Roseburia_intestinalis-349	UseforMeta	Response	0.0218	0.0218	0.8555	0.8555	0.0%	0	53.8461538461538	100	74.4186046511628	76.1904761904762	75.8620689655172	65.1515151515152
Roseburia_intestinalis:Roseburia_inulinivorans-350	UseforMeta	Response	0.0020	0.0020	0.9867	0.9867	0.0%	0	19.2307692307692	0	2.32558139534884	0	0	0
Roseburia_inulinivorans-351	UseforMeta	Response	-0.0609	-0.0611	0.6119	0.6114	0.4%	0.0004	76.9230769230769	92.3076923076923	55.8139534883721	73.8095238095238	68.9655172413793	89.3939393939394
Roseburia_unclassified-352	UseforMeta	Response	0.1312	0.1312	0.2733	0.2733	0.0%	0	0	25.6410256410256	0	0	27.5862068965517	30.3030303030303
Rothia_dentocariosa-353	UseforMeta	Response	0.0006	0.0006	0.9960	0.9960	0.0%	0	0	35.8974358974359	0	4.76190476190476	4.59770114942529	4.54545454545455
Rothia_mucilaginosa-354	UseforMeta	Response	-0.0721	-0.0721	0.5475	0.5475	0.0%	0	0	58.974358974359	9.30232558139535	9.52380952380952	35.632183908046	31.8181818181818
Rothia_unclassified-355	UseforMeta	Response	-0.1095	-0.1095	0.3615	0.3615	0.0%	0	0	15.3846153846154	0	0	13.7931034482759	4.54545454545455
Ruminococcaceae_bacterium_D16-356	UseforMeta	Response	0.0892	0.0892	0.4559	0.4559	0.0%	0	0	92.3076923076923	0	0	73.5632183908046	69.6969696969697
Ruminococcus_albus-357	UseforMeta	Response	0.0208	0.0208	0.8624	0.8624	0.0%	0	7.69230769230769	23.0769230769231	2.32558139534884	0	29.8850574712644	34.8484848484849
Ruminococcus_bromii-358	UseforMeta	Response	0.1540	0.1540	0.1995	0.1995	0.0%	0	84.6153846153846	100	53.4883720930233	52.3809523809524	70.1149425287356	77.2727272727273
Ruminococcus_callidus-359	UseforMeta	Response	-0.1302	-0.1302	0.2772	0.2772	0.0%	0	34.6153846153846	25.6410256410256	16.2790697674419	26.1904761904762	33.3333333333333	40.9090909090909
Ruminococcus_champanellensis-360	UseforMeta	Response	0.0939	0.0939	0.4333	0.4333	0.0%	0	0	0	34.8837209302326	42.8571428571429	2.29885057471264	1.51515151515152
Ruminococcus_champanellensis:Ruminococcus_flavefaciens-361	UseforMeta	Response	-0.0596	-0.0596	0.6186	0.6186	0.0%	0	0	0	6.97674418604651	16.6666666666667	0	0
Ruminococcus_flavefaciens-362	UseforMeta	Response	0.0551	0.0551	0.6460	0.6460	0.0%	0	3.84615384615385	0	2.32558139534884	4.76190476190476	6.89655172413793	9.09090909090909
Ruminococcus_gauvreauii-363	UseforMeta	Response	0.0976	0.0976	0.4148	0.4148	0.0%	0	69.2307692307692	0	2.32558139534884	2.38095238095238	0	0
Ruminococcus_gnavus-364	UseforMeta	Response	-0.0374	-0.0374	0.7544	0.7544	0.0%	0	0	100	0	0	66.6666666666667	43.9393939393939
Ruminococcus_lactaris-365	UseforMeta	Response	0.0182	0.0182	0.8789	0.8789	0.0%	0	84.6153846153846	84.6153846153846	69.7674418604651	90.4761904761905	39.0804597701149	46.969696969697
Ruminococcus_obeum-366	UseforMeta	Response	0.0689	0.0689	0.5650	0.5650	0.0%	0	0	100	0	0	90.8045977011494	95.4545454545455
Ruminococcus_sp_5_1_39BFAA-367	UseforMeta	Response	-0.0003	-0.0003	0.9981	0.9981	0.0%	0	0	89.7435897435897	0	0	10.3448275862069	18.1818181818182
Ruminococcus_torques-368	UseforMeta	Response	0.0013	-0.0125	0.9913	0.9263	18.1%	0.0199	0	100	0	0	97.7011494252874	100
Scardovia_unclassified-369	UseforMeta	Response	-0.1746	-0.1746	0.1454	0.1454	0.0%	0	0	5.12820512820513	0	0	9.19540229885057	6.06060606060606
Scardovia_wiggsiae-370	UseforMeta	Response	-0.2265	-0.2265	0.0597	0.0597	0.0%	0	0	20.5128205128205	2.32558139534884	4.76190476190476	18.3908045977011	6.06060606060606
Shigella_boydii-371	UseforMeta	Response	0.0884	0.0884	0.4606	0.4606	0.0%	0	0	0	9.30232558139535	23.8095238095238	0	0
Shigella_dysenteriae-372	UseforMeta	Response	0.0858	0.0858	0.4739	0.4739	0.0%	0	0	0	37.2093023255814	26.1904761904762	0	0
Shigella_flexneri-373	UseforMeta	Response	0.1248	0.1248	0.2978	0.2978	0.0%	0	3.84615384615385	0	16.2790697674419	33.3333333333333	0	0
Shigella_sonnei-374	UseforMeta	Response	0.0559	0.0662	0.6413	0.6092	11.7%	0.0120	0	0	6.97674418604651	16.6666666666667	1.14942528735632	0
Slackia_isoflavoniconvertens-375	UseforMeta	Response	-0.0525	-0.0525	0.6610	0.6610	0.0%	0	11.5384615384615	0	2.32558139534884	4.76190476190476	0	0
Slackia_piriformis-376	UseforMeta	Response	0.0254	0.0254	0.8320	0.8320	0.0%	0	3.84615384615385	7.69230769230769	2.32558139534884	0	0	6.06060606060606
Solobacterium_moorei-377	UseforMeta	Response	-0.0694	-0.0910	0.5644	0.5535	35.0%	0.0487	0	46.1538461538462	6.97674418604651	4.76190476190476	6.89655172413793	9.09090909090909
Stomatobaculum_longum-378	UseforMeta	Response	-0.0226	-0.0217	0.8504	0.8570	0.9%	0.0008	42.3076923076923	2.56410256410256	0	0	4.59770114942529	0
Streptococcus_anginosus-379	UseforMeta	Response	-0.1046	-0.1164	0.3843	0.4131	25.1%	0.0303	7.69230769230769	48.7179487179487	9.30232558139535	19.047619047619	21.8390804597701	18.1818181818182
Streptococcus_australis-380	UseforMeta	Response	0.0704	0.0704	0.5562	0.5562	0.0%	0	0	41.025641025641	2.32558139534884	0	21.8390804597701	27.2727272727273
Streptococcus_constellatus-381	UseforMeta	Response	0.0185	0.0185	0.8772	0.8772	0.0%	0	0	17.9487179487179	0	0	1.14942528735632	3.03030303030303
Streptococcus_cristatus-382	UseforMeta	Response	-0.0851	-0.0851	0.4770	0.4770	0.0%	0	0	15.3846153846154	0	2.38095238095238	0	1.51515151515152
Streptococcus_gordonii-383	UseforMeta	Response	-0.0811	-0.0811	0.4979	0.4979	0.0%	0	3.84615384615385	41.025641025641	4.65116279069767	16.6666666666667	18.3908045977011	15.1515151515152
Streptococcus_infantis-384	UseforMeta	Response	-0.1057	-0.1057	0.3779	0.3779	0.0%	0	0	28.2051282051282	0	0	14.9425287356322	13.6363636363636
Streptococcus_intermedius-385	UseforMeta	Response	0.0372	0.0372	0.7561	0.7561	0.0%	0	0	28.2051282051282	0	2.38095238095238	1.14942528735632	3.03030303030303
Streptococcus_mitis_oralis_pneumoniae-386	UseforMeta	Response	-0.1550	-0.1550	0.1955	0.1955	0.0%	0	0	48.7179487179487	0	0	31.0344827586207	28.7878787878788
Streptococcus_mutans-387	UseforMeta	Response	0.0391	0.0391	0.7442	0.7442	0.0%	0	0	43.5897435897436	2.32558139534884	30.952380952381	8.04597701149425	4.54545454545455
Streptococcus_parasanguinis-388	UseforMeta	Response	-0.0636	-0.0636	0.5948	0.5948	0.0%	0	0	89.7435897435897	2.32558139534884	0	70.1149425287356	51.5151515151515
Streptococcus_salivarius-389	UseforMeta	Response	-0.0940	-0.0940	0.4325	0.4325	0.0%	0	0	100	0	7.14285714285714	77.0114942528736	71.2121212121212
Streptococcus_salivarius:Streptococcus_thermophilus-390	UseforMeta	Response	-0.0098	-0.0098	0.9346	0.9346	0.0%	0	38.4615384615385	0	0	0	0	0
Streptococcus_salivarius:Streptococcus_thermophilus:Streptococcus_vestibula-391	UseforMeta	Response	-0.0047	-0.0047	0.9686	0.9686	0.0%	0	34.6153846153846	0	65.1162790697674	88.0952380952381	0	0
Streptococcus_salivarius:Streptococcus_vestibularis-392	UseforMeta	Response	-0.0224	-0.0224	0.8515	0.8515	0.0%	0	34.6153846153846	0	0	0	0	0
Streptococcus_sanguinis-393	UseforMeta	Response	-0.1076	-0.1076	0.3688	0.3688	0.0%	0	0	53.8461538461538	2.32558139534884	11.9047619047619	14.9425287356322	9.09090909090909
Streptococcus_thermophilus-394	UseforMeta	Response	-0.1311	-0.1311	0.2749	0.2749	0.0%	0	7.69230769230769	89.7435897435897	4.65116279069767	9.52380952380952	63.2183908045977	69.6969696969697
Streptococcus_tigurinus-395	UseforMeta	Response	-0.0318	-0.0318	0.7905	0.7905	0.0%	0	0	15.3846153846154	0	0	1.14942528735632	0
Streptococcus_vestibularis-396	UseforMeta	Response	0.0207	0.0009	0.8630	0.9951	24.2%	0.0289	0	61.5384615384615	0	0	18.3908045977011	13.6363636363636
Subdoligranulum_sp_4_3_54A2FAA-397	UseforMeta	Response	-0.1248	-0.1248	0.2979	0.2979	0.0%	0	0	76.9230769230769	0	0	19.5402298850575	19.6969696969697
Subdoligranulum_unclassified-398	UseforMeta	Response	0.1152	0.1152	0.3367	0.3367	0.0%	0	0	100	0	0	98.8505747126437	100
Subdoligranulum_variabile-399	UseforMeta	Response	0.0674	0.0674	0.5742	0.5742	0.0%	0	7.69230769230769	46.1538461538462	25.5813953488372	21.4285714285714	21.8390804597701	16.6666666666667
Sutterella_stercoricanis-400	UseforMeta	Response	0.0465	0.0465	0.6978	0.6978	0.0%	0	7.69230769230769	0	11.6279069767442	16.6666666666667	0	0
Sutterella_wadsworthensis-401	UseforMeta	Response	-0.0247	-0.0247	0.8364	0.8364	0.0%	0	46.1538461538462	41.025641025641	16.2790697674419	16.6666666666667	26.4367816091954	34.8484848484849
Turicibacter_sanguinis-402	UseforMeta	Response	0.0033	0.0033	0.9778	0.9778	0.0%	0	15.3846153846154	20.5128205128205	27.906976744186	45.2380952380952	5.74712643678161	0
Turicibacter_unclassified-403	UseforMeta	Response	-0.0955	-0.0955	0.4247	0.4247	0.0%	0	0	20.5128205128205	0	0	14.9425287356322	3.03030303030303
Veillonella_atypica-404	UseforMeta	Response	-0.0213	-0.0213	0.8588	0.8588	0.0%	0	0	35.8974358974359	0	0	36.7816091954023	34.8484848484849
Veillonella_atypica:Veillonella_dispar-405	UseforMeta	Response	0.0321	0.0321	0.7880	0.7880	0.0%	0	0	0	30.2325581395349	54.7619047619048	0	0
Veillonella_atypica:Veillonella_parvula-406	UseforMeta	Response	0.0142	0.0142	0.9056	0.9056	0.0%	0	0	0	11.6279069767442	14.2857142857143	0	0
Veillonella_dispar-407	UseforMeta	Response	0.1312	0.1312	0.2744	0.2744	0.0%	0	0	33.3333333333333	20.9302325581395	30.952380952381	31.0344827586207	19.6969696969697
Veillonella_parvula-408	UseforMeta	Response	-0.3254	-0.3254	0.0069	0.0069	0.0%	0	3.84615384615385	56.4102564102564	6.97674418604651	4.76190476190476	62.0689655172414	62.1212121212121
Veillonella_parvula:Veillonella_rogosae:Veillonella_tobetsuensis-409	UseforMeta	Response	0.0024	0.0024	0.9841	0.9841	0.0%	0	0	0	30.2325581395349	28.5714285714286	0	0
Veillonella_unclassified-410	UseforMeta	Response	-0.0537	-0.0537	0.6536	0.6536	0.0%	0	0	79.4871794871795	0	0	71.2643678160919	75.7575757575758
candidate_division_TM7_single_cell_isolate_TM7c-411	UseforMeta	Response	-0.0651	-0.0651	0.5857	0.5857	0.0%	0	0	7.69230769230769	0	0	4.59770114942529	1.51515151515152
