kegglevel3	Wargo.122637.R1	Wargo.120662.R1	Wargo.122410.R1	Wargo.124418.R1	Wargo.133270.R1	Wargo.122639.R1	Wargo.132266.R1	Wargo.109865.R1	Wargo.115690.R1	Wargo.117349.R1	Wargo.121892.R1	Wargo.126747.R1	Wargo.126802.R1	Wargo.130510.R1	Wargo.130511.R1	Wargo.130801.R1	Wargo.131541.R1	Wargo.132265.R1	Wargo.123009.R1	Wargo.127262.R1	Wargo.127261.R1	Wargo.131300.R1	Wargo.131512.R1	Wargo.121296.R1	Wargo.121585.R1	Wargo.122412.R1	Wargo.123986.R1	Wargo.124419.R1	Wargo.132538.R1	Wargo.132268.R1	Wargo.131302.R1	Wargo.116774.R1	Wargo.121891.R1	Wargo.122114.R1	Wargo.123197.R1	Wargo.124421.R1	Wargo.131051.R1	Wargo.121409.R1	Wargo.118370.R1	Wargo.123704.R1	Wargo.122724.R1	Wargo.123305.R1	Wargo.118369.R1
Metabolism;Energy_Metabolism;Sulfur_metabolism	0.00293306958152	0.00339342408577	0.00273482354304	0.00305737218733	0.00423261674618	0.00271887389639	0.00286681582199	0.0029114289168	0.00312095703155	0.00293883009727	0.00243258181043	0.00304559766462	0.00310354582847	0.00297338183387	0.00331214957087	0.00300216439085	0.00288588254893	0.00335611937172	0.00357521327044	0.00324899525987	0.00303338522229	0.00311906266422	0.00333033655813	0.003240534017	0.00353126114154	0.00356068985684	0.00270454593892	0.00384423850214	0.00281765770489	0.00318720252299	0.00280906737392	0.0032258613356	0.00325493739137	0.00356707768926	0.00328284430082	0.00385998296003	0.00324734685694	0.00333256152737	0.00250506036247	0.00267376529996	0.00355204424617	0.0036195483913	0.00292695493934
Metabolism;Enzyme_Families;Cytochrome_P450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metabolism;Enzyme_Families;Peptidases	0.0186018211399	0.0186700674448	0.0185010434098	0.0193004329825	0.016850236858	0.0177567464575	0.0188586531398	0.022615370134	0.0187057451181	0.0181938840572	0.0195322928828	0.0180459234603	0.0197894413315	0.0177650220545	0.019056731934	0.0179592785273	0.0194409611121	0.0193739523235	0.0183379664926	0.0182159473614	0.0184756041752	0.0192590417712	0.0182477780398	0.0192530544235	0.0186994241511	0.0194379815394	0.0196077094123	0.0198108600098	0.0242197255586	0.0188820993933	0.0172976246528	0.0191215652914	0.0186640125829	0.0190588910484	0.0190659065306	0.0190745984646	0.018805309959	0.018711590097	0.0184172881067	0.0178891921033	0.01846470501	0.0192260344513	0.0221863333318
Metabolism;Enzyme_Families;Protein_kinases	0.00273861297175	0.00291461012473	0.00301392310622	0.00276990518093	0.00355089944897	0.0035662230445	0.00298586963519	0.00215436150322	0.00270445237819	0.00289405918748	0.00244007885222	0.00335009432297	0.00233819545423	0.00228304328378	0.00273741639463	0.00339818827908	0.00273109166465	0.0025624099994	0.00347949603282	0.003450949777	0.00267440050799	0.00281384866918	0.00295522584548	0.00316756341208	0.0029186788967	0.00269932234851	0.00301812266007	0.00227539176169	0.00187709700193	0.00285844194482	0.00374288650268	0.00294121650362	0.00260467667507	0.00287165730996	0.00284383342737	0.00246040014554	0.00256796691087	0.00279261522828	0.00296573850374	0.00343237737407	0.00254901452506	0.00241637018965	0.00230448372863
Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosaminoglycan_biosynthesis_-_chondroitin_sulfate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosaminoglycan_degradation	0.00210714766669	0.00176465726273	0.00121025318468	0.00154425395948	0.00197769650232	0.000284500653201	0.000408486861309	0.00205770923009	0.00138141383333	0.00109224125202	0.0010033540932	0.00116260926184	0.001686471786	0.00132831609238	0.00199758612066	0.0011706251761	0.0015486827973	0.00256512818218	0.00175309685462	0.00159047387326	0.00131040104789	0.00281655652465	0.00166891771977	0.00164228247081	0.00185773398589	0.00225691795713	0.00103294189524	0.00351760542676	0.00191187935067	0.00207518558424	0.000241923961985	0.00139157805189	0.00230555674558	0.00283760105196	0.00272791378398	0.00308730838507	0.00219175113428	0.0018212459237	0.00123067677947	0.000142139098812	0.00354252181211	0.00245381304304	0.00172495012536
Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosphingolipid_biosynthesis_-_ganglio_series	0.00147266460629	0.0011613037105	0.000828494286911	0.00110110829497	0.000904260386876	0.00015596039569	0.000208300079105	0.0017235901449	0.000876841270723	0.000743534996153	0.000799059704358	0.000774652120456	0.00134489314316	0.00094663190401	0.00148498626077	0.000614162010374	0.00110656133405	0.00178103699509	0.00116893349154	0.00118678364129	0.00101071291586	0.00204926633557	0.00107700601327	0.00126056276138	0.00122570468566	0.00155765282122	0.000612092666397	0.00252882638888	0.00170117305627	0.00137827972422	4.41870250202e-05	0.00104142917907	0.00161054279175	0.00205262532755	0.00189013933727	0.00222581804293	0.00156675405127	0.00111403261497	0.000863876917144	6.29156775903e-05	0.0024652523736	0.00181706684442	0.00146782086927
Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosphingolipid_biosynthesis_-_globo_series	0.0022403061211	0.00206377610116	0.00160345780587	0.00182545465511	0.00144808215374	0.000645376422988	0.00079616135231	0.00245794553607	0.00150462811002	0.0014985583767	0.001449636331	0.00136676401619	0.00204574639125	0.00146249117484	0.00218465178381	0.00122946431412	0.00185671665703	0.00264061002713	0.0018237850206	0.00175260637292	0.00184228961021	0.002851952064	0.00170791190314	0.00191499013299	0.00189770848864	0.00223566188624	0.0012359782045	0.00329489014833	0.00234766481084	0.00207721953607	0.000942411050291	0.00168183751595	0.00235375253984	0.00276759652164	0.00279394161285	0.00312482344194	0.00225303331579	0.00170070687	0.00177244439223	0.00071532608793	0.00363950956643	0.00258856377704	0.00214737676038
Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosphingolipid_biosynthesis_-_lacto_and_neolacto_series	1.32026796159e-06	4.20461007517e-05	3.52176104957e-07	7.24542182356e-06	7.04401410427e-06	0.0	8.81880097818e-07	1.11036553991e-05	3.02985926304e-06	4.73051122297e-06	1.24950696538e-06	1.15172311188e-05	1.39704966395e-06	3.04865078256e-05	3.55047522001e-06	1.1402933724e-07	8.32001003045e-06	1.73545516075e-05	6.9778017922e-06	8.75209174993e-06	1.42454251707e-06	1.52800415772e-05	1.16649266484e-05	5.32632152695e-07	8.46307040194e-06	7.94619472627e-07	5.82539445735e-06	2.39994912108e-05	1.5522701088e-05	7.39618848521e-07	0.0	5.27435133986e-06	8.60639183334e-06	1.72383528123e-05	6.19474574278e-05	8.54258523941e-05	8.11684523388e-06	4.1959797174e-06	4.0755540259e-06	0.0	0.000111624088161	2.78644490339e-05	3.72291393963e-06
Metabolism;Glycan_Biosynthesis_and_Metabolism;GlycosylphosphatidylinositolGPI-anchor_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosyltransferases	0.00341798514284	0.00343051418225	0.00306164296844	0.00336618381479	0.00447426224697	0.00348316008933	0.00238178176819	0.00470744517759	0.00361159224154	0.00289321445333	0.00322830949621	0.00350944231516	0.00384840614096	0.00319677731776	0.00362880757955	0.00388429534374	0.00335683381438	0.00385291954785	0.00428452199176	0.00437342024744	0.00313417160538	0.00387087939347	0.00342132298599	0.0038631810035	0.0037266320221	0.00407719251405	0.00332601606956	0.00447686509046	0.00530588919781	0.00364114359127	0.00279912529329	0.00339617184177	0.00365503898504	0.00392130481717	0.00373131421716	0.00384732727819	0.00395107733872	0.00337814512521	0.00311512863924	0.0026227281023	0.00327148512411	0.0039484795045	0.00444193271851
Metabolism;Glycan_Biosynthesis_and_Metabolism;Lipopolysaccharide_biosynthesis	0.00369693890215	0.0025718464745	0.00193802510558	0.00239784297918	0.00442459597804	0.00241591480871	0.000862831487705	0.00546526965858	0.002824434805	0.00209899540836	0.00276786617947	0.00286479291308	0.00422211692607	0.0049768793425	0.00435953976077	0.00315747234817	0.00259642359532	0.00375004678411	0.00403377620127	0.00421916463035	0.00348959496339	0.00297844759806	0.00323151796524	0.00310009667274	0.00325414060221	0.00422419711648	0.00195719045488	0.00547884384851	0.00661353303576	0.00273548031125	0.000469487140839	0.00279506592939	0.00372637641068	0.00414561362755	0.00329564182945	0.00424937117081	0.00411219671661	0.00332569537874	0.00213840103648	0.000514499245062	0.00316744371492	0.00477222227906	0.00495519845365
Metabolism;Glycan_Biosynthesis_and_Metabolism;Lipopolysaccharide_biosynthesis_proteins	0.00533954085607	0.00382987220383	0.00306199514455	0.00373060895029	0.00527847375556	0.00356314663875	0.00161630984328	0.00679594181584	0.00396164198173	0.00306959494322	0.00364543657149	0.00411606907751	0.00561707101553	0.00593298445515	0.00604135549155	0.00428693293353	0.00379005480178	0.00548069285225	0.00573211248095	0.0064327874362	0.00440824681909	0.00424765814021	0.00482044761656	0.00485831540878	0.00485041973228	0.00585515358405	0.0033288577254	0.00788767278134	0.00760411133111	0.00419844639363	0.00128093275864	0.00398570820927	0.00525621037235	0.00598591290217	0.00470151526448	0.00646886137283	0.0058546804672	0.00474298289146	0.00305540069231	0.00109966537919	0.0045524288467	0.00650809037747	0.0060889498454
Metabolism;Glycan_Biosynthesis_and_Metabolism;N-Glycan_biosynthesis	0.000311206019517	0.000230853876371	0.000189822920572	0.000242427897772	0.000459054817473	0.000205049130869	0.000264211277306	0.000462568189693	0.00027046543688	0.000211521430398	0.000291343374094	0.000223560499936	0.000339948751561	0.000170345515478	0.000328862767254	0.000370595346029	0.000236443075749	0.000275791006871	0.000272134269896	0.000239150907067	0.000206202529346	0.000287612934497	0.000286457270124	0.000226901297048	0.000288104524321	0.000343076957307	0.000214829180964	0.000402951457429	0.000540994878658	0.000255353407452	0.000112308688593	0.000189196086772	0.000288983512448	0.000358431604207	0.00028358581559	0.00033062968797	0.000278204870391	0.000232304695263	0.00016484913353	0.000113449549831	0.000268038884683	0.000372033932804	0.000413988030087
Metabolism;Glycan_Biosynthesis_and_Metabolism;Other_glycan_degradation	0.00542762159008	0.00564297041154	0.00423474157405	0.0053318471733	0.00345252203165	0.00214465607589	0.00196553436202	0.00559321405147	0.00415050320913	0.00344144691471	0.00318728401751	0.00379232444387	0.00568226666651	0.00414805970602	0.00614942308106	0.00347299152431	0.00490919289518	0.00783693914219	0.00534802999969	0.00504820652136	0.00405406993578	0.00777135177886	0.00533853700156	0.00622789021741	0.00589803980884	0.0067594305439	0.00327756583761	0.00991754974795	0.00465422320954	0.00626771502708	0.0027170110718	0.00511424925564	0.00701841691351	0.00832044836535	0.00733743521947	0.0088088065466	0.00695471591752	0.00540938076113	0.00421566876258	0.00207188876186	0.00882306418173	0.00687577049011	0.00505844726691
Metabolism;Glycan_Biosynthesis_and_Metabolism;Other_types_of_O-glycan_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metabolism;Glycan_Biosynthesis_and_Metabolism;Peptidoglycan_biosynthesis	0.00770923323741	0.00773856086269	0.00814671374792	0.0081458123518	0.00689979090023	0.00756274162325	0.00753460717974	0.00992389201291	0.00799539461392	0.00838837902613	0.00898083131364	0.0078153090507	0.00851036086957	0.00902848456048	0.00774136740784	0.00817350886401	0.00829969372689	0.00770123909408	0.00712327379044	0.00726051651345	0.00837559772914	0.00757696643981	0.00755587291562	0.00732884087703	0.00741995195857	0.00751352442342	0.00861163800146	0.00718472768377	0.0109245320768	0.00778892609377	0.00745275547833	0.00757907273501	0.00757993616735	0.00681797876109	0.00751252024884	0.00738572032299	0.00769111670136	0.00773814950428	0.00843906702417	0.00809619072248	0.00749997487135	0.00774435761234	0.00960114685605
Metabolism;Glycan_Biosynthesis_and_Metabolism;Various_types_of_N-glycan_biosynthesis	5.84690097274e-06	0.0	1.23261636735e-06	9.79111057238e-07	1.67146097389e-06	0.0	7.05504078255e-07	0.0	8.07962470143e-07	3.54788341723e-06	2.29076276986e-06	1.10439202509e-06	0.0	0.0	1.3314282075e-06	0.0	0.0	2.50909179868e-06	4.55074029926e-07	3.71963899372e-06	0.0	0.0	1.33313447411e-06	0.0	1.62058794931e-06	0.0	5.54122887406e-06	0.0	0.0	3.6980942426e-07	1.22741736167e-07	1.70140365802e-07	0.0	0.0	0.0	0.0	0.0	1.90726350791e-07	2.24858153153e-06	9.059857573e-07	8.8170685751e-07	4.35382016154e-07	0.0
Metabolism;Lipid_Metabolism;Arachidonic_acid_metabolism	9.2418757311e-05	0.000167065305268	0.000170981498957	0.000200913588945	0.000450219952325	0.000243704837862	0.00014127719167	0.000934221188349	0.000228047407198	0.000111504907399	0.000147233570754	0.000234288879608	0.000318993006602	0.000105927696682	0.000169979001158	0.000256794067464	0.000199486752125	0.000213272802888	0.000260605727804	0.000276347297004	0.000129989504683	0.000234229498101	0.000129813969416	0.000234180603135	0.000188168267447	0.000268780036616	0.000200762984591	0.000284153975936	0.00139158140679	0.000182870760297	7.54861677428e-05	0.000193619736282	0.000180351722196	0.000190462776195	0.000209953658109	0.00018260340935	0.000204341578763	0.000172988800167	0.000115801948874	0.000127542661611	0.000258340109251	0.000145852975412	0.000852547292176
Metabolism;Lipid_Metabolism;Biosynthesis_of_unsaturated_fatty_acids	0.000927016718742	0.00110726727683	0.00106216313255	0.00105802740845	0.00286989849218	0.00158849541957	0.00118048469894	0.00109244827779	0.00142160996622	0.00109815439105	0.00123388812831	0.00140415557476	0.000953486395647	0.000898921380464	0.000972608305582	0.00179493579749	0.0011262971718	0.000931500330259	0.00151585159368	0.00149748289841	0.00106858495562	0.000954712471202	0.00116082684333	0.00124742450161	0.00117042463006	0.0012713911562	0.00133131575769	0.000838302227993	0.00134098889954	0.00102825510416	0.00113879782816	0.00105589111017	0.000976156087052	0.000986790586598	0.0010091500475	0.000859230398948	0.00109293321074	0.000993493561269	0.00118162959482	0.00123083198383	0.00101237581379	0.00105449524312	0.00115559248686
Metabolism;Lipid_Metabolism;Ether_lipid_metabolism	2.67825786493e-05	9.27252412015e-06	2.69414720292e-05	1.3120088167e-05	1.43268083477e-05	1.5515785506e-05	7.93692088036e-06	5.04711609048e-06	5.0497654384e-06	1.36846931807e-05	1.14538138493e-05	1.46726369048e-05	1.14092389223e-05	7.57856691711e-06	2.08590419176e-05	1.60781365508e-05	1.18028049269e-05	1.4009095876e-05	3.79228358272e-06	1.79417880874e-05	4.09555973659e-06	1.39261138425e-05	4.96592591605e-05	1.88196693952e-05	3.56529348848e-05	1.07273628805e-05	1.12245405398e-05	6.47986262691e-06	5.46169112354e-06	8.87542618225e-06	4.32050911308e-05	1.73543173118e-05	1.81690494259e-05	1.40849955906e-05	9.45904290065e-06	2.89272727684e-05	1.37986368976e-05	8.01050673321e-06	4.32851944819e-05	4.44939671918e-05	1.46363338347e-05	5.00689318577e-06	6.94943935398e-06
Metabolism;Lipid_Metabolism;Fatty_acid_biosynthesis	0.00414809332559	0.0045587245739	0.00481037341761	0.00492904088435	0.00503121692149	0.00430201904509	0.00453268732677	0.00442505903233	0.00499866181216	0.00504492127247	0.00487828344399	0.00475866746583	0.00474251792589	0.00525590839717	0.00474920441617	0.00486779837743	0.00514969923164	0.00515639273727	0.00432836078997	0.00477142161977	0.00537123756063	0.00499251181254	0.00451915922542	0.00526524637344	0.00472149295765	0.00516184809418	0.00504194994423	0.0049554149452	0.00417761879466	0.00486077507248	0.00401144542141	0.00524695874096	0.00474384317854	0.00478238156253	0.00457353997818	0.0045583054042	0.00519843353004	0.00486199613436	0.00548906859115	0.00482215952577	0.00463830709462	0.00450794539526	0.00452582237928
Metabolism;Lipid_Metabolism;Fatty_acid_elongation_in_mitochondria	0.0	1.31094306526e-05	1.76088052478e-07	2.34986653737e-06	0.000186487288659	0.0	0.0	0.0	4.4841917093e-05	1.68946829392e-06	4.58152553971e-06	1.32527043011e-05	0.0	0.0	7.32285514128e-06	7.229459981e-05	4.45023792326e-06	0.0	2.60909110491e-05	1.09401146874e-06	1.42454251707e-06	0.0	2.63294058636e-05	1.77544050898e-06	2.80901911213e-05	3.33740178503e-05	1.07982921648e-05	0.0	2.58711684799e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.81452701582e-07	2.81072691441e-07	0.0	0.0	2.00275727431e-05	0.0
Metabolism;Lipid_Metabolism;Fatty_acid_metabolism	0.00219107898711	0.00176433752052	0.00215161991323	0.0020475170429	0.00265320551592	0.00245283167767	0.0019140325643	0.00160372113775	0.00220573754349	0.00217519042842	0.00216123054778	0.00249876584191	0.00187064950003	0.00215420764619	0.00202887468354	0.00223759768466	0.00206955412292	0.00187157339083	0.00232193939203	0.00262650273415	0.00206416210724	0.0020958801333	0.00201453283219	0.00233008812399	0.002078133947	0.00207256623948	0.00240347250343	0.00196507834034	0.00164051953906	0.0019313297182	0.00157784501843	0.00212777541472	0.00197717508385	0.00200931922171	0.00195097396612	0.00184637358217	0.00214041208817	0.00200853920018	0.00226193248437	0.00211467142262	0.00162763085896	0.00196248443781	0.00181380367139
Metabolism;Lipid_Metabolism;Glycerolipid_metabolism	0.00378464241674	0.00359198399882	0.00389630033719	0.00342101403399	0.00403299654987	0.00367938127328	0.00409739131048	0.00245718846865	0.00378065838842	0.00398004940681	0.00348924820081	0.00361073084089	0.00289422122049	0.00361445969899	0.00317368103729	0.00404154179979	0.00355380521463	0.00324383751372	0.00319780520829	0.00325337130574	0.00390912273467	0.00310262211316	0.00375460660451	0.00340245419142	0.00363803988087	0.00316278415592	0.00439291575201	0.00264666389073	0.00195011118853	0.00318184028634	0.00448179175441	0.00365206295194	0.00319239761071	0.00305181911923	0.00318176237178	0.0030339737259	0.00331248453995	0.00335010835164	0.00476853874664	0.0043464163381	0.00335895044437	0.00312495442095	0.00259189268477
Metabolism;Lipid_Metabolism;Glycerophospholipid_metabolism	0.00593649058441	0.00584376852007	0.00565031342793	0.00535142939444	0.0063848615302	0.00620898933785	0.00570717524104	0.00476271109878	0.00561210731762	0.00597142568485	0.0061494485301	0.00568399021256	0.00501377840231	0.00631501312384	0.00522829666617	0.00590740384505	0.00561678072497	0.00500459268345	0.00556009449764	0.00531514531973	0.00597577779131	0.00479599887276	0.00569665024967	0.00471912087288	0.00540195983103	0.0050700695451	0.00581829031777	0.00474973930553	0.00442511963978	0.00540088173661	0.00611437958717	0.00543360272225	0.00522924367794	0.00447986949306	0.00537032523899	0.00525120398473	0.00509859633366	0.00565503630095	0.00555596389172	0.00607161455017	0.00565068290841	0.00598737348615	0.00476756359109
Metabolism;Lipid_Metabolism;Linoleic_acid_metabolism	0.000748969153637	0.000758108782375	0.000763869971652	0.000795038178477	0.000761828033887	0.000464403511008	0.000772526965689	0.000498402713935	0.000759282731317	0.000617669608256	0.000536454990468	0.000642598388313	0.000818205419854	0.000877046880498	0.000978599732516	0.000766163116914	0.000781306988441	0.000965791251508	0.000655458294437	0.000623805339476	0.000717969428605	0.000900555361815	0.000913363756573	0.000887720254492	0.000892583829413	0.000884212818166	0.000638804231226	0.000956859714574	0.000282858108714	0.000793241215038	0.000810709167384	0.000865333900468	0.000932359115278	0.00105469287877	0.000787326217907	0.00097516548434	0.000932422596242	0.000830803984045	0.000861628335613	0.000709990838471	0.000838503221492	0.00087729476255	0.000484475200677
Metabolism;Lipid_Metabolism;Lipid_biosynthesis_proteins	0.00574259980377	0.00601802802509	0.00595565011093	0.00622851707952	0.00646270385556	0.00545112346994	0.00558529941152	0.0061635381697	0.00629483560489	0.0063608481266	0.00683584435641	0.00600347504839	0.00632281393743	0.00708303198482	0.00627435542787	0.00579850582798	0.00657396885569	0.00649373866596	0.00586135350545	0.00625621398514	0.0067300730541	0.00632709772244	0.00578313734868	0.00628044325648	0.00591694666825	0.00656574204745	0.00609705675497	0.00650362212321	0.00590063861542	0.00614124020398	0.00497189950692	0.00627341556784	0.00615414392029	0.00618520507859	0.00608587401371	0.00598591151418	0.00652939322726	0.0060912274652	0.00650331939822	0.00582357578284	0.00593194739596	0.00632936605984	0.00606959069291
Metabolism;Lipid_Metabolism;Primary_bile_acid_biosynthesis	0.00051150953026	0.000574576753238	0.000420498269319	0.000487205662082	0.000405448676239	0.000359538202071	0.000295958960828	0.000321753650768	0.000411656878538	0.000442978586665	0.000377351103544	0.000381015248656	0.000370451002558	0.0003835788301	0.000454460828162	0.000382796485114	0.000472886151498	0.000670972965163	0.000524700356505	0.00044132422649	0.000483454116732	0.000609847735353	0.000489926919235	0.000557843407923	0.000508504485427	0.000572920639764	0.000425111712595	0.000701985117916	0.000134242618668	0.000575238559437	0.000527543982046	0.000480306252658	0.00058140958163	0.000635506592093	0.000627078902885	0.000656513495251	0.00062053281813	0.000504852650543	0.000501574217877	0.000336825371547	0.000638884788952	0.000583411901646	0.000281948682361
Metabolism;Lipid_Metabolism;Secondary_bile_acid_biosynthesis	0.000504719580743	0.000571539202234	0.000417856948531	0.000486226551025	0.000395778080604	0.000353117877034	0.000294018824613	0.00032074422755	0.000410444934833	0.000440782277883	0.000376101596578	0.000376597680556	0.000367424061619	0.000378583865541	0.000440480831983	0.000380857986381	0.000470564288234	0.000667627509432	0.000523790208445	0.000441105424196	0.000482741845473	0.000607139879883	0.000480928261534	0.000545947956512	0.000502922460269	0.00056477579017	0.000425111712595	0.000696945224761	0.000128780927545	0.000570246132209	0.000497717740158	0.000474521480221	0.000569743139367	0.000622472715577	0.000620958345714	0.000646343750918	0.000615459789859	0.000502563934334	0.000495952764048	0.000316692354718	0.000625306503346	0.00058188806459	0.00027996312826
Metabolism;Lipid_Metabolism;Sphingolipid_metabolism	0.00372485313905	0.00418398670256	0.00302765797431	0.00371944708424	0.00309029256059	0.0016552400486	0.00171366940608	0.00345727452198	0.0031688288079	0.00260803220532	0.00221912437051	0.00277107736124	0.00371196095712	0.00288209455055	0.00417291790702	0.00271515254902	0.0034551260259	0.00536130190083	0.00376467575824	0.00329516254385	0.00309018885516	0.00456389697538	0.00423586814967	0.00399243307255	0.00431922701556	0.00462230147227	0.00245916895775	0.00652978156863	0.00288118579638	0.00432954383453	0.00234498086947	0.00347392598894	0.00486490642366	0.00531109445671	0.00472989239319	0.00628738793507	0.00478853284573	0.00410996213319	0.00295983597722	0.00174965982751	0.00601041930628	0.00498643023101	0.00321907958647
Metabolism;Lipid_Metabolism;Steroid_biosynthesis	1.88609708798e-07	3.94881630634e-05	5.28264157435e-07	7.04959961212e-06	0.000559342475906	0.0	0.0	0.0	0.000134525751279	5.06840488175e-06	1.37445766191e-05	3.99158831926e-05	0.0	0.0	2.19685654238e-05	0.000216997828767	1.33507137698e-05	0.0	7.84244244906e-05	3.28203440622e-06	4.27362755122e-06	0.0	7.89882175909e-05	5.32632152695e-06	8.44506386917e-05	0.000100320708419	3.22527937029e-05	2.39994912108e-07	7.76135054398e-06	0.0	1.22741736167e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.14435810474e-06	8.43218074323e-07	0.0	0.0	6.00827182292e-05	0.0
Metabolism;Lipid_Metabolism;Steroid_hormone_biosynthesis	0.00054281874192	0.000616143240674	0.000275929978234	0.000423759265573	0.0010261576479	4.28021669132e-05	5.90859665538e-05	0.000592531429023	0.000533861202147	0.000229936634802	0.000278431802118	0.000375493288531	0.000381627399869	0.000395635641105	0.000594038885248	0.000484396624595	0.000422192136894	0.000766318453513	0.000570662833528	0.000423601240697	0.000375901156693	0.000472520779406	0.000740556200367	0.000366273377003	0.000631309038919	0.000690325666845	0.000238841172751	0.00109029688571	0.000637293116889	0.000516808670404	1.3256107506e-05	0.000361718417695	0.000703811598815	0.000729686861117	0.000643585860103	0.00119076406419	0.000719761251114	0.000595447667169	0.000286131999887	1.46971022851e-05	0.00129646176328	0.000883825492793	0.000488942697405
Metabolism;Lipid_Metabolism;Synthesis_and_degradation_of_ketone_bodies	0.000200492120452	0.000196961202	0.000303751890525	0.000188968434047	0.000380018591422	0.00036528974325	0.000307952530158	5.87989024541e-05	0.00026884951194	0.00031373426218	0.00022532775609	0.000277044628008	0.000149484314043	0.000404419889122	0.000176192332793	0.000213919036662	0.000189618833252	8.23818473899e-05	0.000135915443605	0.000216395468517	0.000162219779132	0.000155314852993	0.00018780531904	0.000196008632192	0.000235165317977	0.000160513133471	0.000180871393761	6.74385703023e-05	6.87023251856e-05	0.000201915945646	0.000294457425065	0.000254700127605	0.000174805380793	0.000130128541352	0.000117403414826	0.000131528693369	0.00019155754752	0.000227345810143	0.000164286988147	0.000342261286091	0.000101748971357	0.000127784621741	0.000132783930514
Metabolism;Lipid_Metabolism;alpha-Linolenic_acid_metabolism	2.77256271933e-05	2.11029859286e-05	1.86653335627e-05	9.39946614949e-06	5.20540703298e-05	0.000342952362392	1.39337055455e-05	1.96837527529e-05	7.27166223129e-06	8.1939212255e-05	1.45775812627e-05	9.95530525474e-05	1.0245030869e-05	6.54512597387e-06	1.70866619963e-05	2.8051216961e-05	5.61116955542e-06	1.15000040773e-05	0.000132426542709	0.000171540998299	2.45733584195e-05	1.89549882856e-05	2.99955256674e-06	7.04849882066e-05	2.77300604659e-05	1.37071859028e-05	0.0001003104509	3.64792266404e-05	3.85192952924e-05	3.29130387592e-05	2.16025455654e-05	1.61633347512e-05	1.47264926926e-05	2.37552910706e-05	5.37867145331e-05	3.38991477754e-05	4.3830964263e-05	4.88259458024e-05	2.79667327984e-05	2.87902140653e-05	1.63997475497e-05	1.06668593958e-05	2.60603975774e-05
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Biotin_metabolism	0.0014749279228	0.00175490512529	0.00142578496092	0.00161416248896	0.00166095464777	0.00126788043803	0.00103867837921	0.00160195464712	0.00146624989269	0.0014215186225	0.00116495699405	0.00147452112379	0.00177565012288	0.00145887413154	0.00188263948541	0.00194032320247	0.0014945059878	0.00185610065807	0.00188324802718	0.00169812460178	0.00167401552538	0.00195487823064	0.00161825860976	0.0016014473391	0.00175707746771	0.00172233770692	0.00141969125409	0.00206707617799	0.00144389865861	0.00175622495581	0.00145338489795	0.00160901743939	0.0019678036794	0.00195213834409	0.00190034026588	0.0019322514232	0.00165786563902	0.00173179526518	0.0014170279739	0.00135766998986	0.0019120694912	0.00195595370757	0.00149437765537
