kegglevel3	SRR6000915	SRR6000939	SRR6000948	SRR6000918	SRR6000925	SRR6000937	SRR6000938	SRR6000930	SRR6000927	SRR6000872	SRR6000881	SRR6000883	SRR6000885	SRR6000887	SRR6000904	SRR6000913	SRR6000917	SRR6000919	SRR6000922	SRR6000935	SRR6000936	SRR6000941	SRR6000875	SRR6000876	SRR6000897	SRR6000889	SRR6000914	SRR6000916	SRR6000933	SRR6000929	SRR6000879	SRR6000882	SRR6000880	SRR6000884	SRR6000886	SRR6000888	SRR6000898	SRR6000924	SRR6000923	SRR6000926	SRR6000928	SRR6000934
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Cytokine-cytokine_receptor_interaction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;ECM-receptor_interaction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;G_protein-coupled_receptors	0.0	7.67549128133e-08	0.0	0.0	5.69114972721e-08	0.0	0.0	0.0	0.0	0.0	1.23517832331e-07	1.65847563976e-07	6.49050779461e-08	0.0	0.0	0.0	0.0	4.1963014722e-08	7.08451715615e-08	0.0	0.0	7.24848780235e-08	0.0	1.38704200393e-07	7.4612299569e-08	3.96888079943e-07	0.0	7.07932876353e-08	0.0	0.0	1.15862899663e-07	5.32225197893e-08	0.0	2.28032178077e-07	0.0	0.0	0.0	0.0	0.0	0.0	7.38799558582e-08	0.0
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;GTP-binding_proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Glycan_bindng_proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Ion_channels	0.00018475455554	0.000154661149319	0.000118479228584	8.37731912605e-05	0.000331224914123	0.000127562091287	0.000161218460712	7.98494923808e-05	0.000164756499667	0.000201697797452	0.000165513895324	0.000119133833456	0.000106119802442	0.000112211816255	0.00011735689608	0.000125110044137	0.000120553505932	0.000112544805484	6.57443192091e-05	0.000123991152143	8.08138463969e-05	0.000132647326783	0.000205635213877	8.52337311416e-05	9.78913370345e-05	0.000149740202733	0.000146678515891	0.000150010976499	0.000191000261306	0.000170022685865	0.000128549887176	0.000179892116888	6.3611613747e-05	0.000318731976907	0.000141349491911	0.000162264107736	0.000207665242837	7.88722313384e-05	0.000126294518818	0.000144901987446	0.000449670351331	0.000273536968077
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Neuroactive_ligand-receptor_interaction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Chaperones_and_folding_catalysts	0.0110410749915	0.0102450154976	0.0099232179317	0.0108404512037	0.00983168879974	0.0103461460418	0.0105431314048	0.0099806413307	0.0109778093473	0.0103574416973	0.0102651964916	0.0105339738735	0.00999317523105	0.0104831304106	0.0106840639047	0.0110028097058	0.0104704973787	0.00955405526588	0.0108494421084	0.0108422453946	0.0120697785094	0.0106238911173	0.010610076693	0.0111676299905	0.0110599303897	0.00933202942369	0.0103092961252	0.0115228818418	0.0107829050719	0.0112325130061	0.0106710889218	0.0105993180386	0.0107150512663	0.0107904256585	0.0106789515069	0.0113028728271	0.0102276616834	0.010366514734	0.0120983124181	0.0104838351503	0.0101297915677	0.0111345305339
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Proteasome	0.000469069763101	0.000402579517706	0.000425581212911	0.000453409881782	0.000361217273186	0.000458705594796	0.000419167997851	0.000438800469303	0.000453499246542	0.000439294968689	0.000438673581524	0.000450828961407	0.000468744472927	0.000417226265769	0.000425182685568	0.000453390245419	0.000441119885887	0.000488575380408	0.000434280901672	0.000428171736264	0.000448965813316	0.000418020291562	0.000490481643435	0.000405501729849	0.00048818827608	0.000418603527745	0.000447100338576	0.000419237849376	0.000391205354482	0.000367584719229	0.000457658453667	0.000426418828552	0.000454141030007	0.000445574875962	0.000445164869766	0.000414427765483	0.000432058524777	0.000469281184717	0.000432486187778	0.000458820302028	0.000289092267273	0.000428253579651
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Protein_export	0.00605389159529	0.00580366922255	0.00589229527127	0.00604743982369	0.00586290862597	0.00606300030216	0.00584920341711	0.0060244484177	0.0063606247976	0.00606780393004	0.00571202039724	0.00623420992985	0.00608043751215	0.0059388509698	0.00612535551046	0.00624404524309	0.00582862556643	0.00576831992972	0.00604897328344	0.00570205494038	0.00610811921911	0.00613432274225	0.00578404885352	0.00588889488399	0.00607142665283	0.00582421917657	0.00603173344275	0.00598649278231	0.0057073131675	0.00545987235119	0.00570775402608	0.00591515084939	0.00577928720446	0.00545795018227	0.00607145860736	0.0061796453417	0.00589767310007	0.00630267599677	0.00612032095606	0.00620609525567	0.00495324470054	0.00586647368573
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Protein_processing_in_endoplasmic_reticulum	0.000880855548109	0.000728634387337	0.00063678851147	0.000914412752015	0.000721467050918	0.000726360434667	0.000733945498154	0.00072280890589	0.000819221442695	0.000815428633125	0.000679903908067	0.000730724366877	0.000807613884884	0.000779585824733	0.00077259956586	0.000986215439496	0.000806632979105	0.000465621611355	0.000850425439424	0.000840489642006	0.0010696307147	0.000745869394862	0.000828517921326	0.00086780282976	0.000872665455759	0.000611150944815	0.00077069299333	0.000880456118321	0.000656082326747	0.00078637951083	0.000878298710892	0.000784446719175	0.000879535729554	0.000894057162194	0.000785738415012	0.000941262683017	0.000777903309558	0.000651598041907	0.00115543449743	0.000812329323563	0.000663700583452	0.000948874352226
Genetic_Information_Processing;Folding_Sorting_and_Degradation;RNA_degradation	0.0051264584995	0.00461519615255	0.00462552945965	0.00507762328781	0.0045606028339	0.0047896349076	0.00467910330169	0.00439851250953	0.00502479399154	0.00482468689268	0.00470497951024	0.00477657569006	0.00470094498548	0.00471007603141	0.00494517679344	0.00480795302706	0.00482382573902	0.00435567700212	0.00487386442275	0.00476857193427	0.0055037141607	0.00470405112909	0.0047467562494	0.00476740207171	0.00496179253364	0.00439593237345	0.00476314090006	0.00495319395598	0.00462471384677	0.00458018690824	0.00483322085942	0.00475447413782	0.00465607692646	0.00493951902541	0.00475499482231	0.00497064688091	0.00474225061216	0.00477609450829	0.00542119603811	0.00481257435405	0.00469699207364	0.00503116657951
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Sulfur_relay_system	0.00231478515946	0.00249023639132	0.00275812235457	0.00206262279677	0.00270625551828	0.00263970826625	0.00262650198005	0.00248311599584	0.00233823913652	0.00255202709998	0.00265198961907	0.00241755994007	0.00261268900764	0.00237490796794	0.00242773647954	0.00215650609656	0.00236387606971	0.0026790447489	0.00244784236779	0.00257317134347	0.00208599224236	0.00231792142944	0.00234536440208	0.00227239091504	0.00239095113969	0.00255885084799	0.00270232457273	0.00260759995676	0.00278231913676	0.00282409451609	0.0023362595088	0.00239692940123	0.00243483331176	0.00303761664416	0.00252416510601	0.00212637953117	0.00263986273902	0.00251188295796	0.00201109131598	0.00238134503164	0.00374552906212	0.00247283922993
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Ubiquitin_system	0.000136712880623	9.48690722373e-05	5.84927709448e-05	0.000112142598659	0.000108359490806	9.19750245622e-05	0.000114026543477	4.61451752989e-05	0.000130688206516	0.000124703087886	0.000110363183188	0.000109956934916	7.93140052502e-05	7.81124143616e-05	0.000112365855672	0.000108382877064	9.09368323708e-05	7.03300126741e-05	0.000124474966434	0.000154160755002	0.000238558591616	0.000110901863376	0.000149245522227	0.000161867801859	0.00014885153764	5.976000518e-05	9.56269911514e-05	0.000184841274016	0.000123154302263	0.000216446157363	0.00012368364539	7.83967716497e-05	0.000157626774345	0.00019325727092	0.000101567248337	0.00013040014787	8.00768262416e-05	3.35650890082e-05	0.000237623060799	8.87551666772e-05	0.000225777145103	0.000178918442083
Genetic_Information_Processing;Replication_and_Repair;Base_excision_repair	0.0044191020288	0.00432544635668	0.00439143888094	0.00438407471634	0.00471147521316	0.0043363592643	0.0043172574232	0.00452510195928	0.00431224540118	0.00448006640035	0.00418706923928	0.00427328361592	0.00424310456565	0.00441924830048	0.00415396199579	0.00452129979406	0.00440574104369	0.0043978078689	0.00422116785715	0.00392843722877	0.00431759501876	0.0044962369838	0.00424649395281	0.0043033671693	0.00413531209131	0.0043157609813	0.00456734526647	0.00402254539673	0.00414026989361	0.00384632886728	0.00422001646296	0.00458985688411	0.00406751015157	0.00461765160605	0.00438704817369	0.00453325350986	0.00453705993132	0.00421774555326	0.00415657099539	0.00443639065489	0.00462765573507	0.00465669484544
Genetic_Information_Processing;Replication_and_Repair;Chromosome	0.015391729072	0.0155378807754	0.0153006095257	0.0153828105255	0.014290249319	0.0159740819226	0.0153335433909	0.0157966681994	0.0153466490715	0.0150317156122	0.0156266115217	0.0157538601021	0.0160944472732	0.0153944698291	0.0157219796247	0.0156984081084	0.0150941497197	0.0150627500235	0.0158448060004	0.0157989336761	0.0152610760473	0.015126724225	0.0150811030476	0.0155182952921	0.0157590876289	0.0148560311169	0.0152532620305	0.0155997964835	0.0152306639612	0.0146957826637	0.0157848717928	0.014856427729	0.0151745568332	0.014171629787	0.0158310909548	0.0148754312185	0.0153751465683	0.0166227380223	0.0151831362151	0.0159407302643	0.0133379178309	0.0141121061308
Genetic_Information_Processing;Replication_and_Repair;DNA_repair_and_recombination_proteins	0.0277345046839	0.0274596073434	0.0280109273339	0.0278061912227	0.0277811766589	0.0283922974551	0.0276947372303	0.0286565008168	0.0277463907855	0.0279093338372	0.0273582734776	0.0283182504188	0.0282524664741	0.0279825332437	0.0275203944703	0.0288623066962	0.0275543417803	0.0282638948249	0.0285919777195	0.0270223808762	0.0273774499276	0.0280702039239	0.0270654822577	0.027764627849	0.0278754535682	0.0272677986444	0.0287784257434	0.0271623933596	0.0263658125561	0.0251276219262	0.0275398581409	0.0275006614229	0.0274306918643	0.0271931222759	0.029002924021	0.0275939929566	0.0279562156939	0.0292346770214	0.0275117414197	0.0286429406998	0.0258578367905	0.0270586471014
Genetic_Information_Processing;Replication_and_Repair;DNA_replication	0.00661355423109	0.00625874910062	0.0064184912199	0.0066295967514	0.00629401321781	0.00659379894527	0.00631031292256	0.00644416629571	0.00664573731652	0.00645993036061	0.00628724294241	0.00657253896036	0.0065293859363	0.00644171032003	0.00649981843404	0.00670087257764	0.00637167817704	0.00642692944578	0.00654070961924	0.00618914613635	0.00662394453598	0.00656452049332	0.00633707837763	0.0064192997463	0.00656849379256	0.00613373518062	0.00649317362476	0.00635129059349	0.00601480216317	0.0056803838408	0.00644081859224	0.00650879483512	0.00633623938975	0.00613446464658	0.00663617876482	0.00664432263732	0.00638476588367	0.00679882070835	0.00666291397343	0.00665361421044	0.00535153154257	0.00629022459924
Genetic_Information_Processing;Replication_and_Repair;DNA_replication_proteins	0.012731318377	0.0120175934541	0.0122083793314	0.0126794563187	0.0119977403859	0.0126758458465	0.0120837869018	0.0121085733027	0.0125862795814	0.0120773051177	0.0120250785666	0.0124219825418	0.0125019512089	0.0123362064287	0.0124430684161	0.0126902677065	0.0122222955282	0.0118156099813	0.0125951379809	0.0118993646163	0.0124126913171	0.0125432906873	0.0121628459431	0.0122905791968	0.0126455163678	0.0118563510087	0.0122137619015	0.0123665254506	0.0116049917803	0.0110398687134	0.0121696596661	0.0123117526128	0.0119969718832	0.0114837004879	0.0123756668023	0.0128434004145	0.0121783094149	0.0130559031712	0.0123631185797	0.0127613805467	0.00977232340123	0.011851830265
Genetic_Information_Processing;Replication_and_Repair;Homologous_recombination	0.009274147942	0.0091405123022	0.00910049530053	0.00931125670551	0.0086661982471	0.00948136361286	0.00909148579366	0.00952850783008	0.00932419397071	0.00912167998273	0.00910981068792	0.0095354609733	0.00946673014383	0.00928520731197	0.0092452953374	0.00956075986861	0.00907241381026	0.00922645000994	0.00955092095889	0.00920977409948	0.00930366373092	0.00932619434602	0.00890250747571	0.00939214687332	0.00934630970551	0.00873885183907	0.00933759300976	0.00900504777379	0.00851883383985	0.00829603172428	0.00948517421232	0.00904128199425	0.00915089395033	0.00849739108385	0.00963053557797	0.00916419262974	0.00913202461338	0.00983027520624	0.00951927755259	0.00961283959739	0.00746697325863	0.00850628678506
Genetic_Information_Processing;Replication_and_Repair;Mismatch_repair	0.00813652107995	0.00781625979143	0.00812380344493	0.00801193784663	0.00772260562233	0.00827766867288	0.00786752265227	0.00816913341789	0.00824340994945	0.00794644785144	0.00787055627614	0.00830061529446	0.00831524915599	0.00803839985779	0.0081349237396	0.00815995510092	0.00798967959254	0.00800931276793	0.008177516463	0.00788680743606	0.00780703012512	0.00795731742455	0.00790198288253	0.00781695262156	0.00809192772515	0.00772270495782	0.00824894237347	0.00779646476728	0.00741782485538	0.00722258730072	0.00819336081254	0.00812532242868	0.0079614587558	0.00762174752004	0.00831819079324	0.00805608580369	0.00807706934257	0.00863063830489	0.0079035629104	0.0083092975752	0.00680840733211	0.007566167617
Genetic_Information_Processing;Replication_and_Repair;Non-homologous_end-joining	5.89311212323e-05	8.34325902281e-05	0.000111249784984	6.44986821159e-05	0.000284955866841	8.22011118703e-05	8.30182418379e-05	0.000186414612566	2.9507237511e-05	0.000201967717556	4.00815365915e-05	7.14803000735e-05	0.000120788350058	5.26446906419e-05	3.8309607456e-05	0.000244186087366	4.16559717568e-05	9.18990022412e-06	7.04201005321e-05	2.37807457831e-05	1.32262901761e-05	0.000105900406792	0.0001650032412	5.00028642417e-05	3.12625535194e-05	0.000117195380177	0.000251472914286	3.56090236806e-05	3.47561755098e-05	1.39663833742e-05	6.27397601673e-05	8.67527072566e-05	5.10550126366e-05	0.000327511215763	0.000190673217233	8.87872557246e-05	0.000188165694296	3.0586616946e-05	3.42079470559e-05	0.0001338165895	0.000450298330956	0.000315749463151
Genetic_Information_Processing;Replication_and_Repair;Nucleotide_excision_repair	0.00380590724095	0.00381418188243	0.00387671444612	0.00377238022916	0.00410946539502	0.00389736857032	0.00380827653574	0.00398964940422	0.00384301516681	0.00390972522133	0.00369837093566	0.00397099878931	0.00399218153431	0.00382075679307	0.00375960235707	0.00387627273501	0.00381396940638	0.00406126449083	0.00388932907355	0.00375167884966	0.00365785795741	0.00398913277715	0.00381505847472	0.00382740370565	0.00371069349446	0.00373721155734	0.00407541714752	0.00348225102549	0.00341269141587	0.00330295131319	0.0038109624957	0.00386597739246	0.00384353098252	0.00396325626302	0.00410601764569	0.00385835259402	0.0039584083538	0.00408245418766	0.00368575358122	0.00392890977487	0.00360150008818	0.00390581272936
Genetic_Information_Processing;Transcription;Basal_transcription_factors	1.83015904448e-07	2.3026473844e-07	5.97474677679e-08	8.34394335263e-08	3.75615881996e-05	7.51839437838e-07	8.64773352479e-07	5.94782066151e-07	0.0	4.31872165839e-06	8.02865910153e-07	5.52825213252e-08	6.49050779461e-08	0.0	6.7446492e-08	7.63797583253e-08	5.61833915795e-07	4.1963014722e-07	1.41690343123e-07	1.18312168075e-07	0.0	1.44969756047e-07	1.20748804391e-07	0.0	1.49224599138e-07	1.2643720261e-05	8.1581513999e-06	0.0	7.93519988808e-08	6.55698749963e-08	2.31725799325e-07	3.5126863061e-06	1.91217275792e-07	1.71024133558e-07	1.56417733579e-07	3.27145378499e-07	4.05828167603e-06	2.86391544439e-07	0.0	2.1594931065e-07	1.47759911716e-07	1.25074059477e-07
Genetic_Information_Processing;Transcription;RNA_polymerase	0.00145369532903	0.00149810238829	0.00165363066541	0.00147537606361	0.0017461016478	0.00160150154031	0.00153824648548	0.00165503066424	0.00151399122434	0.0015627699201	0.00146751536593	0.00161590809834	0.00168422186762	0.00156216282507	0.00150803611463	0.0015697567931	0.00151671078668	0.00173172969155	0.00158926973364	0.00141690652487	0.00138985254749	0.00160206077408	0.00144626880459	0.0015163143187	0.00151380894596	0.00166681653917	0.00172544902108	0.00137643389149	0.00135818881284	0.00122825489843	0.00136978913126	0.00145584880632	0.00149480918396	0.00144350069527	0.00168477540838	0.00145435749466	0.00159262810164	0.0016968699008	0.00138404742932	0.00160299173296	0.00142795178683	0.00142834575923
Genetic_Information_Processing;Transcription;Spliceosome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Genetic_Information_Processing;Transcription;Transcription_factors	0.0139830556555	0.01633052876	0.0179647491135	0.0143603437071	0.0163226727096	0.0166326932701	0.0157853874676	0.017622797838	0.0141861862007	0.0154683788599	0.0167621109543	0.0153270790374	0.0167293487457	0.0160242404871	0.015500485345	0.0146354310117	0.015519618518	0.0191776432472	0.0149495355674	0.0145448246945	0.0113424538918	0.015407168218	0.0150367882364	0.0136822677915	0.0142620664503	0.0178717568432	0.016353771423	0.0147509141714	0.0169332404492	0.0159560356611	0.0149780025595	0.0151334509445	0.0145232707919	0.0141952881255	0.0158675362867	0.0131898473703	0.0160143754235	0.0171103482659	0.0104926769032	0.0155596517141	0.0177005661643	0.0136785994407
Genetic_Information_Processing;Transcription;Transcription_machinery	0.0117516342405	0.010156593838	0.0107424752097	0.0111864745346	0.0101979142847	0.0108856326073	0.010458939542	0.00985722405198	0.0116339497802	0.010750107968	0.0104404682956	0.0107939122888	0.0117820889894	0.0109137742355	0.0108146403133	0.0110556644986	0.0112005604213	0.0093078582585	0.0111274385617	0.0110373421597	0.0117231040962	0.0108921576508	0.0118481141844	0.0113761024036	0.0116096738129	0.00992464002535	0.0109605605104	0.0109568895072	0.0093091003967	0.00973732314657	0.0111917188615	0.0112421928551	0.0113903669453	0.0116397885138	0.0106737897217	0.0117309752694	0.0107862198175	0.0109815119366	0.01230203296	0.0118371894802	0.00916510404403	0.0125022153743
Genetic_Information_Processing;Translation;Aminoacyl-tRNA_biosynthesis	0.0108230115413	0.0112519631988	0.0114219234132	0.0109245581527	0.0118633723409	0.0117586017324	0.0108832344105	0.0121325132809	0.0109481159443	0.0113134312244	0.0111046236801	0.0116089425006	0.01202405512	0.0110079535359	0.0109849427056	0.0111417444862	0.0108332013024	0.0120299150975	0.0111469209838	0.0106131930372	0.00997674842455	0.0115518425257	0.0105474684379	0.0108080393509	0.0107196236914	0.0113517928625	0.011989286581	0.00977853523449	0.00989670194842	0.0092305991526	0.011143114375	0.0107194412657	0.0103904918102	0.0104025429236	0.0118799790046	0.0106451143291	0.0117983156745	0.0120359483249	0.00998490268908	0.0114469690758	0.0099907864307	0.0102753968193
Genetic_Information_Processing;Translation;RNA_transport	0.00130526943052	0.0013124322542	0.00162154627522	0.00124808704669	0.00145357655183	0.00149173298239	0.00140667739686	0.00158554029284	0.00128845167706	0.00137072176636	0.00138234982053	0.00145547822145	0.00148957153886	0.00144815630345	0.00141192486353	0.00122650615919	0.0013938296831	0.00164083780166	0.0014154865278	0.00137537895387	0.00109923818995	0.00127595130785	0.00128845011725	0.00129508111907	0.00127325889214	0.00150125751153	0.00155185701603	0.00124086474567	0.00133398645319	0.00117743824531	0.0013911079048	0.00135472601872	0.00136159448183	0.0012720775054	0.00139576757597	0.00110817225513	0.00146088242089	0.0015338558337	0.000965763648131	0.00132679256463	0.00105201363144	0.0012480515025
Genetic_Information_Processing;Translation;Ribosome	0.0228238219358	0.0222239244756	0.0226914310361	0.0229467620535	0.0227373383016	0.0237562048682	0.0223104112596	0.023826672179	0.0229728271852	0.022742253293	0.0223912508861	0.0236195678012	0.0239808036741	0.0227233628334	0.0226523090172	0.0230799770922	0.0222527164269	0.0234545556706	0.023381244506	0.0216760906252	0.022654936282	0.0232798957899	0.0218990031643	0.0225760504728	0.0227639141493	0.0223550612926	0.0236864777001	0.0212408888154	0.0204684513513	0.0191538128948	0.0224609500028	0.0219773347642	0.0219045763329	0.0208245255905	0.0238979705894	0.0222292667527	0.0231259696571	0.0247602100877	0.0221991250707	0.0234111367507	0.0185170135565	0.0211787904913
Genetic_Information_Processing;Translation;Ribosome_Biogenesis	0.0133112957782	0.0134965071142	0.0139004276186	0.013195529215	0.0134684472984	0.0143793469372	0.0136907828688	0.0141319227614	0.0133471381284	0.0133924233427	0.0141348866607	0.0140254520728	0.0144726640906	0.0134740496287	0.0134310920774	0.0134227495888	0.0133092836313	0.0142416177514	0.013691537856	0.0134057151403	0.0125249327704	0.0134863914353	0.0130399048838	0.0131649704761	0.013418649016	0.0137120295756	0.0139921968543	0.0130738919806	0.0135115822574	0.0123779531524	0.0133972850194	0.0129996536811	0.0130580365466	0.0128221923652	0.0140867725291	0.0125004866288	0.0138501235004	0.0148495161358	0.0122165130923	0.0141176861838	0.0133657336342	0.012575196088
Genetic_Information_Processing;Translation;Ribosome_biogenesis_in_eukaryotes	0.000440519282007	0.000419158578874	0.000438785403287	0.000447736000302	0.000486251832692	0.000471570402955	0.000438440089707	0.000456346540254	0.000441677734983	0.000449889332758	0.000459115782775	0.000463488658791	0.000457710609676	0.000429361892508	0.0004400883603	0.000446134168378	0.00042795691986	0.000501499988943	0.000457163892086	0.000431839413475	0.000439379786491	0.000399971556934	0.000420024716073	0.00039523761902	0.000449837554101	0.000450467970735	0.000464467949546	0.000437785690737	0.000421597170054	0.000425286209226	0.000451112199836	0.00043711655503	0.00041825592125	0.000440957224356	0.000475040656879	0.000379357780907	0.0004491824938	0.000482111525908	0.000430500905136	0.000454069417194	0.000369510599225	0.00040692845251
Genetic_Information_Processing;Translation;Translation_factors	0.00540821148439	0.00513191022561	0.00532559053949	0.00540787656571	0.00530580197918	0.00543955833276	0.00525139795245	0.00533762382681	0.00534099615503	0.00528105430792	0.00521276131896	0.00539021167677	0.00548428437121	0.00529771384449	0.00529920342995	0.0053362718154	0.00524584327177	0.00527642947115	0.00540350292534	0.00507334407923	0.00541234355058	0.00546043083127	0.00517970108754	0.00531736422627	0.00538767953958	0.00512042321423	0.00544451475126	0.0051150982048	0.00491736401865	0.00466844395999	0.00512872918501	0.00515630416223	0.00514055776422	0.00500735859839	0.00546252437053	0.005332011666	0.00536712700779	0.00558973288604	0.00527229983999	0.00536122956931	0.00466991506982	0.00516111852731
Genetic_Information_Processing;Translation;mRNA_surveillance_pathway	0.0	0.0	0.0	0.0	1.86669711052e-05	0.0	0.0	0.0	0.0	2.15936082919e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.21047951883e-07	8.3926029444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.23681268482e-06	4.03702337315e-06	0.0	7.93519988808e-08	0.0	1.15862899663e-07	1.27734047494e-06	0.0	0.0	0.0	0.0	1.97964959806e-06	0.0	0.0	0.0	3.69399779291e-08	0.0
Human_Diseases;Cancers;Bladder_cancer	6.40555665568e-07	9.2105895376e-06	2.38989871072e-07	0.0	1.82116791271e-06	7.26778123243e-06	2.16811033371e-05	5.35303859536e-06	2.51323474069e-06	0.0	2.70504052805e-05	0.0	6.49050779461e-08	0.0	6.7446492e-08	9.62384954899e-06	0.0	8.81223309162e-06	4.39240063681e-06	1.02931586225e-05	1.21342111707e-07	7.24848780235e-07	3.01872010977e-07	1.38704200393e-07	5.74514706681e-06	6.80379565616e-07	2.94366287625e-07	3.78744088849e-05	5.87204791718e-05	4.03254731227e-05	2.9545039414e-06	2.66112598947e-07	7.6486910317e-07	1.27127939278e-05	2.60696222632e-07	6.54290756998e-08	0.0	2.63480220883e-06	1.52714049357e-07	7.19831035501e-08	7.43601755713e-05	6.25370297387e-08
