PID	Study	Species	WGSID	abWGS	16SID	ab16SrRNA
FP45	Frankel	s__Clostridium_scindens	SRR5930512	0	SRR5930512.R1	0
FP45	Frankel	s__Faecalibacterium_prausnitzii	SRR5930512	6.72980411251418	SRR5930512.R1	5.23
FP45	Frankel	s__Methanobrevibacter_smithii	SRR5930512	0.00730016717382828	SRR5930512.R1	0
FP45	Frankel	s__Parabacteroides_distasonis	SRR5930512	0.0404509263262129	SRR5930512.R1	0.02
FP45	Frankel	s__Roseburia_hominis	SRR5930512	0	SRR5930512.R1	0
FP45	Frankel	s__Roseburia_intestinalis	SRR5930512	9.52410810207554	SRR5930512.R1	0.88
FP45	Frankel	s__Roseburia_inulinivorans	SRR5930512	0	SRR5930512.R1	0
FP45	Frankel	s__Ruminococcus_bromii	SRR5930512	0.0130002977068175	SRR5930512.R1	0.01
FP46	Frankel	s__Akkermansia_muciniphila	SRR5930515	0.0565524769984925	SRR5930515.R1	0
FP46	Frankel	s__Bacteroides_fragilis	SRR5930515	10.4016155907629	SRR5930515.R1	2.29
FP46	Frankel	s__Bacteroides_ovatus	SRR5930515	6.18275080448524	SRR5930515.R1	2.48
FP46	Frankel	s__Bacteroides_vulgatus	SRR5930515	0.0341814971495751	SRR5930515.R1	0.02
FP46	Frankel	s__Clostridium_scindens	SRR5930515	0.000530023215016818	SRR5930515.R1	0.02
FP46	Frankel	s__Faecalibacterium_prausnitzii	SRR5930515	0.021810955319843	SRR5930515.R1	0.02
FP46	Frankel	s__Methanobrevibacter_smithii	SRR5930515	0.00805035260544412	SRR5930515.R1	0
FP46	Frankel	s__Parabacteroides_distasonis	SRR5930515	0.00346015155463809	SRR5930515.R1	0
FP46	Frankel	s__Roseburia_hominis	SRR5930515	0	SRR5930515.R1	0
FP46	Frankel	s__Roseburia_intestinalis	SRR5930515	12.5887413868727	SRR5930515.R1	1.51
FP46	Frankel	s__Roseburia_inulinivorans	SRR5930515	0.0123705418297321	SRR5930515.R1	0
FP46	Frankel	s__Ruminococcus_bromii	SRR5930515	3.29333424804006	SRR5930515.R1	0.6
FP48	Frankel	s__Akkermansia_muciniphila	SRR5930514	0.54274318532677	SRR5930514.R1	0.1
FP48	Frankel	s__Bacteroides_fragilis	SRR5930514	0.947400033547306	SRR5930514.R1	0.09
FP48	Frankel	s__Bacteroides_ovatus	SRR5930514	0.234218453228125	SRR5930514.R1	0.06
FP48	Frankel	s__Bacteroides_vulgatus	SRR5930514	0.77243174780461	SRR5930514.R1	0.19
FP48	Frankel	s__Clostridium_scindens	SRR5930514	0.00199877662817431	SRR5930514.R1	0.03
FP48	Frankel	s__Faecalibacterium_prausnitzii	SRR5930514	0.251082503271867	SRR5930514.R1	0.09
FP48	Frankel	s__Methanobrevibacter_smithii	SRR5930514	9.17889452586306	SRR5930514.R1	0.53
FP48	Frankel	s__Parabacteroides_distasonis	SRR5930514	0.959141590724873	SRR5930514.R1	0.31
FP48	Frankel	s__Roseburia_hominis	SRR5930514	0.0298008555567497	SRR5930514.R1	0
FP48	Frankel	s__Roseburia_intestinalis	SRR5930514	0.0256928171601502	SRR5930514.R1	0
FP48	Frankel	s__Roseburia_inulinivorans	SRR5930514	0.00100441036591674	SRR5930514.R1	0
FP48	Frankel	s__Ruminococcus_bromii	SRR5930514	0.0702484609922168	SRR5930514.R1	0.19
FP49	Frankel	s__Akkermansia_muciniphila	SRR5930517	36.2360036236004	SRR5930517.R1	7.97
FP49	Frankel	s__Bacteroides_fragilis	SRR5930517	0.00294000029400003	SRR5930517.R1	0
FP49	Frankel	s__Bacteroides_ovatus	SRR5930517	0.102520010252001	SRR5930517.R1	0.01
FP49	Frankel	s__Bacteroides_vulgatus	SRR5930517	0.0658500065850007	SRR5930517.R1	0.03
FP49	Frankel	s__Clostridium_scindens	SRR5930517	0.0658300065830007	SRR5930517.R1	0.79
FP49	Frankel	s__Faecalibacterium_prausnitzii	SRR5930517	1.36273013627301	SRR5930517.R1	0.87
FP49	Frankel	s__Methanobrevibacter_smithii	SRR5930517	2.43687024368702	SRR5930517.R1	0.23
FP49	Frankel	s__Parabacteroides_distasonis	SRR5930517	0.00243000024300002	SRR5930517.R1	0.52
FP49	Frankel	s__Roseburia_hominis	SRR5930517	0.146480014648001	SRR5930517.R1	0
FP49	Frankel	s__Roseburia_intestinalis	SRR5930517	0.00876000087600009	SRR5930517.R1	0
FP49	Frankel	s__Roseburia_inulinivorans	SRR5930517	1.03553010355301	SRR5930517.R1	0.36
FP49	Frankel	s__Ruminococcus_bromii	SRR5930517	3.47342034734203	SRR5930517.R1	0.85
FP52	Frankel	s__Akkermansia_muciniphila	SRR5930516	0.00535009416165724	SRR5930516.R1	0.01
FP52	Frankel	s__Bacteroides_fragilis	SRR5930516	0	SRR5930516.R1	0
FP52	Frankel	s__Bacteroides_ovatus	SRR5930516	0.00872015347470115	SRR5930516.R1	0
FP52	Frankel	s__Bacteroides_vulgatus	SRR5930516	0.615630835102698	SRR5930516.R1	0.51
FP52	Frankel	s__Clostridium_scindens	SRR5930516	0	SRR5930516.R1	0.01
FP52	Frankel	s__Faecalibacterium_prausnitzii	SRR5930516	5.42283544190378	SRR5930516.R1	6.04
FP52	Frankel	s__Methanobrevibacter_smithii	SRR5930516	1.99279507319329	SRR5930516.R1	0.27
FP52	Frankel	s__Parabacteroides_distasonis	SRR5930516	0.00701012337817145	SRR5930516.R1	0.53
FP52	Frankel	s__Roseburia_hominis	SRR5930516	0.025400447047868	SRR5930516.R1	0
FP52	Frankel	s__Roseburia_intestinalis	SRR5930516	0.0778913708881276	SRR5930516.R1	0
FP52	Frankel	s__Roseburia_inulinivorans	SRR5930516	0.293245161114836	SRR5930516.R1	0.13
FP52	Frankel	s__Ruminococcus_bromii	SRR5930516	0.374186585683908	SRR5930516.R1	0.18
FP53	Frankel	s__Akkermansia_muciniphila	SRR5930509	8.76272886593417	SRR5930509.R1	10.64
FP53	Frankel	s__Bacteroides_fragilis	SRR5930509	1.87640304779321	SRR5930509.R1	0.56
FP53	Frankel	s__Bacteroides_ovatus	SRR5930509	1.12178136516058	SRR5930509.R1	0.77
FP53	Frankel	s__Bacteroides_vulgatus	SRR5930509	0.685478598083033	SRR5930509.R1	0.54
FP53	Frankel	s__Clostridium_scindens	SRR5930509	0.00665964523796964	SRR5930509.R1	0.05
FP53	Frankel	s__Faecalibacterium_prausnitzii	SRR5930509	0.119903931333095	SRR5930509.R1	0.11
FP53	Frankel	s__Methanobrevibacter_smithii	SRR5930509	0.177243577888846	SRR5930509.R1	0.05
FP53	Frankel	s__Parabacteroides_distasonis	SRR5930509	0.0116316413792156	SRR5930509.R1	0
FP53	Frankel	s__Roseburia_hominis	SRR5930509	0.0206358051228134	SRR5930509.R1	0
FP53	Frankel	s__Roseburia_intestinalis	SRR5930509	0.0271943935286439	SRR5930509.R1	0
FP53	Frankel	s__Roseburia_inulinivorans	SRR5930509	0.00370878573950661	SRR5930509.R1	0
FP53	Frankel	s__Ruminococcus_bromii	SRR5930509	0.0343492172440953	SRR5930509.R1	5.35
FP54	Frankel	s__Akkermansia_muciniphila	SRR5930508	0.0120806188639814	SRR5930508.R1	0.01
FP54	Frankel	s__Bacteroides_fragilis	SRR5930508	0.336796043722432	SRR5930508.R1	0.14
FP54	Frankel	s__Bacteroides_ovatus	SRR5930508	0.155686848740042	SRR5930508.R1	0.09
FP54	Frankel	s__Bacteroides_vulgatus	SRR5930508	0.0207282201054727	SRR5930508.R1	0.01
FP54	Frankel	s__Clostridium_scindens	SRR5930508	0.00646568333565204	SRR5930508.R1	0.07
FP54	Frankel	s__Faecalibacterium_prausnitzii	SRR5930508	4.46812748405849	SRR5930508.R1	6.32
FP54	Frankel	s__Methanobrevibacter_smithii	SRR5930508	0.0016014076373132	SRR5930508.R1	0.01
FP54	Frankel	s__Parabacteroides_distasonis	SRR5930508	2.5530241081911	SRR5930508.R1	2.52
FP54	Frankel	s__Roseburia_hominis	SRR5930508	0.0991671679406198	SRR5930508.R1	0.02
FP54	Frankel	s__Roseburia_intestinalis	SRR5930508	0.00793697660243354	SRR5930508.R1	0.01
FP54	Frankel	s__Roseburia_inulinivorans	SRR5930508	0.0115201261909218	SRR5930508.R1	0.01
FP54	Frankel	s__Ruminococcus_bromii	SRR5930508	6.8717202420928	SRR5930508.R1	4.65
FP54_2	Frankel	s__Akkermansia_muciniphila	SRR5930535	0.00185196122693933	SRR5930535.R1	0
FP54_2	Frankel	s__Bacteroides_fragilis	SRR5930535	0.059212706255925	SRR5930535.R1	0.04
FP54_2	Frankel	s__Bacteroides_ovatus	SRR5930535	0.217890746300332	SRR5930535.R1	0.07
FP54_2	Frankel	s__Bacteroides_vulgatus	SRR5930535	0.0315133726616487	SRR5930535.R1	0.01
FP54_2	Frankel	s__Clostridium_scindens	SRR5930535	0.00318337119009031	SRR5930535.R1	0.03
FP54_2	Frankel	s__Faecalibacterium_prausnitzii	SRR5930535	4.84888496918237	SRR5930535.R1	6.2
FP54_2	Frankel	s__Methanobrevibacter_smithii	SRR5930535	0	SRR5930535.R1	0
FP54_2	Frankel	s__Parabacteroides_distasonis	SRR5930535	3.64653167704599	SRR5930535.R1	3.54
FP54_2	Frankel	s__Roseburia_hominis	SRR5930535	0.0439565499864357	SRR5930535.R1	0.01
FP54_2	Frankel	s__Roseburia_intestinalis	SRR5930535	0.00605641374215294	SRR5930535.R1	0
FP54_2	Frankel	s__Roseburia_inulinivorans	SRR5930535	0.00930985914083014	SRR5930535.R1	0
FP54_2	Frankel	s__Ruminococcus_bromii	SRR5930535	7.59922758200935	SRR5930535.R1	3.9
FP55	Frankel	s__Akkermansia_muciniphila	SRR5930536	0.00665008312603908	SRR5930536.R1	0
FP55	Frankel	s__Bacteroides_fragilis	SRR5930536	0.00148001850023125	SRR5930536.R1	0
FP55	Frankel	s__Bacteroides_ovatus	SRR5930536	4.71086888586107	SRR5930536.R1	1.63
FP55	Frankel	s__Bacteroides_vulgatus	SRR5930536	0.497586219827748	SRR5930536.R1	2.25
FP55	Frankel	s__Clostridium_scindens	SRR5930536	0.183532294153677	SRR5930536.R1	0.47
FP55	Frankel	s__Faecalibacterium_prausnitzii	SRR5930536	5.42894786184827	SRR5930536.R1	7.15
FP55	Frankel	s__Methanobrevibacter_smithii	SRR5930536	0	SRR5930536.R1	0
FP55	Frankel	s__Parabacteroides_distasonis	SRR5930536	0.00702008775109689	SRR5930536.R1	0.01
FP55	Frankel	s__Roseburia_hominis	SRR5930536	0.00148001850023125	SRR5930536.R1	0
FP55	Frankel	s__Roseburia_intestinalis	SRR5930536	0.00740009250115627	SRR5930536.R1	0
FP55	Frankel	s__Roseburia_inulinivorans	SRR5930536	0.00414005175064688	SRR5930536.R1	0
FP55	Frankel	s__Ruminococcus_bromii	SRR5930536	0.0222802785034813	SRR5930536.R1	0.08
FP56	Frankel	s__Akkermansia_muciniphila	SRR5930520	0.0279785908703875	SRR5930520.R1	0.04
FP56	Frankel	s__Bacteroides_fragilis	SRR5930520	0.0108349446391408	SRR5930520.R1	0.01
FP56	Frankel	s__Bacteroides_ovatus	SRR5930520	0.246459942198274	SRR5930520.R1	0.06
FP56	Frankel	s__Bacteroides_vulgatus	SRR5930520	1.04558217148914	SRR5930520.R1	1.19
FP56	Frankel	s__Clostridium_scindens	SRR5930520	0	SRR5930520.R1	0.03
FP56	Frankel	s__Faecalibacterium_prausnitzii	SRR5930520	16.479139677357	SRR5930520.R1	15.9
FP56	Frankel	s__Methanobrevibacter_smithii	SRR5930520	1.01229626023174	SRR5930520.R1	0.09
FP56	Frankel	s__Parabacteroides_distasonis	SRR5930520	2.27751137143462	SRR5930520.R1	1.64
FP56	Frankel	s__Roseburia_hominis	SRR5930520	0.275069403227872	SRR5930520.R1	0.06
FP56	Frankel	s__Roseburia_intestinalis	SRR5930520	0.549968571650878	SRR5930520.R1	0.07
FP56	Frankel	s__Roseburia_inulinivorans	SRR5930520	1.00349411943894	SRR5930520.R1	0.35
FP56	Frankel	s__Ruminococcus_bromii	SRR5930520	0.024714088141774	SRR5930520.R1	0.06
FP57	Frankel	s__Akkermansia_muciniphila	SRR5930503	0.103430006726602	SRR5930503.R1	0.17
FP57	Frankel	s__Bacteroides_fragilis	SRR5930503	0.613957478752782	SRR5930503.R1	0.11
FP57	Frankel	s__Bacteroides_ovatus	SRR5930503	0.0869536336655018	SRR5930503.R1	0
FP57	Frankel	s__Bacteroides_vulgatus	SRR5930503	1.17453430987106	SRR5930503.R1	2.94
FP57	Frankel	s__Clostridium_scindens	SRR5930503	0.000720278603763936	SRR5930503.R1	0.01
FP57	Frankel	s__Faecalibacterium_prausnitzii	SRR5930503	11.7023564714832	SRR5930503.R1	10.28
FP57	Frankel	s__Methanobrevibacter_smithii	SRR5930503	1.6543699102813	SRR5930503.R1	0.16
FP57	Frankel	s__Parabacteroides_distasonis	SRR5930503	0.707203546331721	SRR5930503.R1	0.35
FP57	Frankel	s__Roseburia_hominis	SRR5930503	0.597521121169669	SRR5930503.R1	0.07
FP57	Frankel	s__Roseburia_intestinalis	SRR5930503	1.81177079294271	SRR5930503.R1	0.28
FP57	Frankel	s__Roseburia_inulinivorans	SRR5930503	0.0647650511217739	SRR5930503.R1	0.08
FP57	Frankel	s__Ruminococcus_bromii	SRR5930503	0.0359939224492034	SRR5930503.R1	5.12
FP58	Frankel	s__Akkermansia_muciniphila	SRR5930531	0.00787102165861129	SRR5930531.R1	0
FP58	Frankel	s__Bacteroides_fragilis	SRR5930531	0	SRR5930531.R1	0
FP58	Frankel	s__Bacteroides_ovatus	SRR5930531	0.14169839245134	SRR5930531.R1	0.03
FP58	Frankel	s__Bacteroides_vulgatus	SRR5930531	0.488293380480787	SRR5930531.R1	0.25
FP58	Frankel	s__Clostridium_scindens	SRR5930531	0.00168021809230838	SRR5930531.R1	0.01
FP58	Frankel	s__Faecalibacterium_prausnitzii	SRR5930531	11.807072558018	SRR5930531.R1	12.75
FP58	Frankel	s__Methanobrevibacter_smithii	SRR5930531	0.00185024016117292	SRR5930531.R1	0
FP58	Frankel	s__Parabacteroides_distasonis	SRR5930531	0.0109814253890155	SRR5930531.R1	0.14
FP58	Frankel	s__Roseburia_hominis	SRR5930531	0.0355346123926886	SRR5930531.R1	0.02
FP58	Frankel	s__Roseburia_intestinalis	SRR5930531	2.36585708825006	SRR5930531.R1	0.41
FP58	Frankel	s__Roseburia_inulinivorans	SRR5930531	2.11781489237303	SRR5930531.R1	0.86
FP58	Frankel	s__Ruminococcus_bromii	SRR5930531	0.0252032713846257	SRR5930531.R1	0.01
FP59	Frankel	s__Akkermansia_muciniphila	SRR5930532	0.00844911322919624	SRR5930532.R1	0.01
FP59	Frankel	s__Bacteroides_fragilis	SRR5930532	0	SRR5930532.R1	0
FP59	Frankel	s__Bacteroides_ovatus	SRR5930532	0.471785053664179	SRR5930532.R1	0.16
FP59	Frankel	s__Bacteroides_vulgatus	SRR5930532	0.830687716410606	SRR5930532.R1	1.52
FP59	Frankel	s__Clostridium_scindens	SRR5930532	0.0987371205578787	SRR5930532.R1	1.27
FP59	Frankel	s__Faecalibacterium_prausnitzii	SRR5930532	0.0660149919722233	SRR5930532.R1	0.11
FP59	Frankel	s__Methanobrevibacter_smithii	SRR5930532	0.00416300678312715	SRR5930532.R1	0
FP59	Frankel	s__Parabacteroides_distasonis	SRR5930532	0.126020482217191	SRR5930532.R1	1.11
FP59	Frankel	s__Roseburia_hominis	SRR5930532	0.11901499230795	SRR5930532.R1	0
FP59	Frankel	s__Roseburia_intestinalis	SRR5930532	0.0091653294499493	SRR5930532.R1	0.05
FP59	Frankel	s__Roseburia_inulinivorans	SRR5930532	0.005752111522923	SRR5930532.R1	0
FP59	Frankel	s__Ruminococcus_bromii	SRR5930532	0.0242282518426621	SRR5930532.R1	0.46
FP61	Frankel	s__Akkermansia_muciniphila	SRR5930529	3.03125856004868	SRR5930529.R1	1.24
FP61	Frankel	s__Bacteroides_fragilis	SRR5930529	0	SRR5930529.R1	0
FP61	Frankel	s__Bacteroides_ovatus	SRR5930529	2.07042294228556	SRR5930529.R1	0.86
FP61	Frankel	s__Bacteroides_vulgatus	SRR5930529	5.07569945754731	SRR5930529.R1	2.61
FP61	Frankel	s__Clostridium_scindens	SRR5930529	0.0365328751372733	SRR5930529.R1	0.17
FP61	Frankel	s__Faecalibacterium_prausnitzii	SRR5930529	1.62330775432027	SRR5930529.R1	3.63
FP61	Frankel	s__Methanobrevibacter_smithii	SRR5930529	0.00310024398920195	SRR5930529.R1	0
FP61	Frankel	s__Parabacteroides_distasonis	SRR5930529	2.24345656003127	SRR5930529.R1	1.85
FP61	Frankel	s__Roseburia_hominis	SRR5930529	0.544592859458039	SRR5930529.R1	0.09
FP61	Frankel	s__Roseburia_intestinalis	SRR5930529	8.74496822899962	SRR5930529.R1	1.69
FP61	Frankel	s__Roseburia_inulinivorans	SRR5930529	2.03391006872241	SRR5930529.R1	0.85
FP61	Frankel	s__Ruminococcus_bromii	SRR5930529	14.2461511720972	SRR5930529.R1	4.73
FP63	Frankel	s__Akkermansia_muciniphila	SRR5930530	2.89878957259779	SRR5930530.R1	1.95
FP63	Frankel	s__Bacteroides_fragilis	SRR5930530	0.000850026265811613	SRR5930530.R1	0
FP63	Frankel	s__Bacteroides_ovatus	SRR5930530	0.471424567019121	SRR5930530.R1	0.02
FP63	Frankel	s__Bacteroides_vulgatus	SRR5930530	2.83982775067749	SRR5930530.R1	1.39
FP63	Frankel	s__Clostridium_scindens	SRR5930530	0.00869026852929755	SRR5930530.R1	0.01
FP63	Frankel	s__Faecalibacterium_prausnitzii	SRR5930530	17.9736853868785	SRR5930530.R1	15.41
FP63	Frankel	s__Methanobrevibacter_smithii	SRR5930530	0.00408012607589574	SRR5930530.R1	0
FP63	Frankel	s__Parabacteroides_distasonis	SRR5930530	0.058791816667135	SRR5930530.R1	0.45
FP63	Frankel	s__Roseburia_hominis	SRR5930530	1.30426030164332	SRR5930530.R1	0.19
FP63	Frankel	s__Roseburia_intestinalis	SRR5930530	0.344460643833894	SRR5930530.R1	0.06
FP63	Frankel	s__Roseburia_inulinivorans	SRR5930530	1.03684203841899	SRR5930530.R1	0.37
FP63	Frankel	s__Ruminococcus_bromii	SRR5930530	7.94850560882331	SRR5930530.R1	2.72
FP64	Frankel	s__Akkermansia_muciniphila	SRR5930518	0	SRR5930518.R1	0.01
FP64	Frankel	s__Bacteroides_fragilis	SRR5930518	0.000780106406513848	SRR5930518.R1	0
FP64	Frankel	s__Bacteroides_ovatus	SRR5930518	10.0354388338569	SRR5930518.R1	6.18
FP64	Frankel	s__Bacteroides_vulgatus	SRR5930518	3.45644145861495	SRR5930518.R1	6.09
FP64	Frankel	s__Clostridium_scindens	SRR5930518	0.0466663652922258	SRR5930518.R1	0.21
FP64	Frankel	s__Faecalibacterium_prausnitzii	SRR5930518	2.00804389718757	SRR5930518.R1	1.86
FP64	Frankel	s__Methanobrevibacter_smithii	SRR5930518	0	SRR5930518.R1	0
FP64	Frankel	s__Parabacteroides_distasonis	SRR5930518	0.01200163702329	SRR5930518.R1	0
FP64	Frankel	s__Roseburia_hominis	SRR5930518	0.0318743476610209	SRR5930518.R1	0
FP64	Frankel	s__Roseburia_intestinalis	SRR5930518	3.05127619407287	SRR5930518.R1	0.67
FP64	Frankel	s__Roseburia_inulinivorans	SRR5930518	3.05910726223056	SRR5930518.R1	1.46
FP64	Frankel	s__Ruminococcus_bromii	SRR5930518	0.00541073802466656	SRR5930518.R1	0.04
FP65	Frankel	s__Akkermansia_muciniphila	SRR5930519	1.31622239856393	SRR5930519.R1	2.46
FP65	Frankel	s__Bacteroides_fragilis	SRR5930519	0.00181058158193933	SRR5930519.R1	0
FP65	Frankel	s__Bacteroides_ovatus	SRR5930519	0.0340389337404594	SRR5930519.R1	0.02
FP65	Frankel	s__Bacteroides_vulgatus	SRR5930519	3.03338802966175	SRR5930519.R1	2.67
FP65	Frankel	s__Clostridium_scindens	SRR5930519	0.0151585913554587	SRR5930519.R1	0.08
FP65	Frankel	s__Faecalibacterium_prausnitzii	SRR5930519	0.0236683247905735	SRR5930519.R1	0.01
FP65	Frankel	s__Methanobrevibacter_smithii	SRR5930519	0	SRR5930519.R1	0
FP65	Frankel	s__Parabacteroides_distasonis	SRR5930519	6.72778921852985	SRR5930519.R1	4.73
FP65	Frankel	s__Roseburia_hominis	SRR5930519	0.00258510814754671	SRR5930519.R1	0
FP65	Frankel	s__Roseburia_intestinalis	SRR5930519	0.00931443636042121	SRR5930519.R1	0.03
FP65	Frankel	s__Roseburia_inulinivorans	SRR5930519	0.00378210374893993	SRR5930519.R1	0
FP65	Frankel	s__Ruminococcus_bromii	SRR5930519	0.00774526565607379	SRR5930519.R1	0.02
FP66	Frankel	s__Akkermansia_muciniphila	SRR5930507	1.1610721152269	SRR5930507.R1	0.3
FP66	Frankel	s__Bacteroides_fragilis	SRR5930507	0.000380046517693766	SRR5930507.R1	0
FP66	Frankel	s__Bacteroides_ovatus	SRR5930507	6.33624555645611	SRR5930507.R1	1.65
FP66	Frankel	s__Bacteroides_vulgatus	SRR5930507	3.70764381560303	SRR5930507.R1	3.34
FP66	Frankel	s__Clostridium_scindens	SRR5930507	0.0218326723190919	SRR5930507.R1	0.14
FP66	Frankel	s__Faecalibacterium_prausnitzii	SRR5930507	0.0211025829561538	SRR5930507.R1	0.02
FP66	Frankel	s__Methanobrevibacter_smithii	SRR5930507	3.21328330587664	SRR5930507.R1	0.41
FP66	Frankel	s__Parabacteroides_distasonis	SRR5930507	0.310688028214653	SRR5930507.R1	1.76
FP66	Frankel	s__Roseburia_hominis	SRR5930507	1.85452699410408	SRR5930507.R1	0.3
FP66	Frankel	s__Roseburia_intestinalis	SRR5930507	5.8094910817084	SRR5930507.R1	1.06
FP66	Frankel	s__Roseburia_inulinivorans	SRR5930507	2.15502377491005	SRR5930507.R1	0.96
FP66	Frankel	s__Ruminococcus_bromii	SRR5930507	0.125835402253236	SRR5930507.R1	2.81
FP67	Frankel	s__Akkermansia_muciniphila	SRR5930506	0.0166519592783722	SRR5930506.R1	0
FP67	Frankel	s__Bacteroides_fragilis	SRR5930506	0.000723561296344478	SRR5930506.R1	0
FP67	Frankel	s__Bacteroides_ovatus	SRR5930506	0.355107805105951	SRR5930506.R1	0.06
FP67	Frankel	s__Bacteroides_vulgatus	SRR5930506	0.971481534966954	SRR5930506.R1	1.12
FP67	Frankel	s__Clostridium_scindens	SRR5930506	0.0744263188989889	SRR5930506.R1	0.24
FP67	Frankel	s__Faecalibacterium_prausnitzii	SRR5930506	3.1511094455802	SRR5930506.R1	3.09
FP67	Frankel	s__Methanobrevibacter_smithii	SRR5930506	0.000331632260824552	SRR5930506.R1	0
FP67	Frankel	s__Parabacteroides_distasonis	SRR5930506	4.45325849297658	SRR5930506.R1	1.85
FP67	Frankel	s__Roseburia_hominis	SRR5930506	0.00384894411805465	SRR5930506.R1	0
FP67	Frankel	s__Roseburia_intestinalis	SRR5930506	1.03093415481659	SRR5930506.R1	0.13
FP67	Frankel	s__Roseburia_inulinivorans	SRR5930506	0.00329622368334707	SRR5930506.R1	0.01
FP67	Frankel	s__Ruminococcus_bromii	SRR5930506	0.012471382899493	SRR5930506.R1	0.24
FP68	Frankel	s__Akkermansia_muciniphila	SRR5930505	0	SRR5930505.R1	0
FP68	Frankel	s__Bacteroides_fragilis	SRR5930505	0.00100080544822473	SRR5930505.R1	0
FP68	Frankel	s__Bacteroides_ovatus	SRR5930505	0.847422005229809	SRR5930505.R1	0.15
FP68	Frankel	s__Bacteroides_vulgatus	SRR5930505	7.38677487642054	SRR5930505.R1	3.67
FP68	Frankel	s__Clostridium_scindens	SRR5930505	0.000890716848920011	SRR5930505.R1	0.04
FP68	Frankel	s__Faecalibacterium_prausnitzii	SRR5930505	9.8989766964453	SRR5930505.R1	8.09
FP68	Frankel	s__Methanobrevibacter_smithii	SRR5930505	0	SRR5930505.R1	0
FP68	Frankel	s__Parabacteroides_distasonis	SRR5930505	0.329535209936957	SRR5930505.R1	0.38
FP68	Frankel	s__Roseburia_hominis	SRR5930505	0.369887685609378	SRR5930505.R1	0.06
FP68	Frankel	s__Roseburia_intestinalis	SRR5930505	0.518177028872837	SRR5930505.R1	0.11
FP68	Frankel	s__Roseburia_inulinivorans	SRR5930505	0.0553345332323454	SRR5930505.R1	0.01
FP68	Frankel	s__Ruminococcus_bromii	SRR5930505	7.43833637311308	SRR5930505.R1	2.57
FP69	Frankel	s__Akkermansia_muciniphila	SRR5930504	0.00285001026003694	SRR5930504.R1	0
FP69	Frankel	s__Bacteroides_fragilis	SRR5930504	0.442661593581737	SRR5930504.R1	0.19
FP69	Frankel	s__Bacteroides_ovatus	SRR5930504	0.0153600552961991	SRR5930504.R1	0
FP69	Frankel	s__Bacteroides_vulgatus	SRR5930504	0.0150600542161952	SRR5930504.R1	0
FP69	Frankel	s__Clostridium_scindens	SRR5930504	0.0107600387361395	SRR5930504.R1	0.25
FP69	Frankel	s__Faecalibacterium_prausnitzii	SRR5930504	14.7759531934315	SRR5930504.R1	11.81
FP69	Frankel	s__Methanobrevibacter_smithii	SRR5930504	0	SRR5930504.R1	0
FP69	Frankel	s__Parabacteroides_distasonis	SRR5930504	0.015510055836201	SRR5930504.R1	0.03
FP69	Frankel	s__Roseburia_hominis	SRR5930504	4.40834587004513	SRR5930504.R1	0.48
FP69	Frankel	s__Roseburia_intestinalis	SRR5930504	0.00754002714409772	SRR5930504.R1	0.04
FP69	Frankel	s__Roseburia_inulinivorans	SRR5930504	1.11250400501442	SRR5930504.R1	0.37
FP69	Frankel	s__Ruminococcus_bromii	SRR5930504	0.00967003481212532	SRR5930504.R1	0.16
FP7	Frankel	s__Akkermansia_muciniphila	SRR5930495	20.1252894046038	SRR5930495.R1	7.78
FP7	Frankel	s__Bacteroides_fragilis	SRR5930495	0.0168309947117875	SRR5930495.R1	0
FP7	Frankel	s__Bacteroides_ovatus	SRR5930495	0.0110006501384232	SRR5930495.R1	0.01
FP7	Frankel	s__Bacteroides_vulgatus	SRR5930495	0.011740693875008	SRR5930495.R1	0.03
FP7	Frankel	s__Clostridium_scindens	SRR5930495	0.0465927536317396	SRR5930495.R1	1.35
FP7	Frankel	s__Faecalibacterium_prausnitzii	SRR5930495	0.0366021631878444	SRR5930495.R1	0.02
FP7	Frankel	s__Methanobrevibacter_smithii	SRR5930495	4.7328097090538	SRR5930495.R1	0.41
FP7	Frankel	s__Parabacteroides_distasonis	SRR5930495	1.88441136871189	SRR5930495.R1	0.62
FP7	Frankel	s__Roseburia_hominis	SRR5930495	0	SRR5930495.R1	0
FP7	Frankel	s__Roseburia_intestinalis	SRR5930495	0.0342620248856707	SRR5930495.R1	0
FP7	Frankel	s__Roseburia_inulinivorans	SRR5930495	0	SRR5930495.R1	0
FP7	Frankel	s__Ruminococcus_bromii	SRR5930495	0.00303017908358384	SRR5930495.R1	4.02
FP7_2	Frankel	s__Akkermansia_muciniphila	SRR5930496	21.8581943696763	SRR5930496.R1	8.32
FP7_2	Frankel	s__Bacteroides_fragilis	SRR5930496	0.00209167312933616	SRR5930496.R1	0
FP7_2	Frankel	s__Bacteroides_ovatus	SRR5930496	0.591493135358974	SRR5930496.R1	0.17
FP7_2	Frankel	s__Bacteroides_vulgatus	SRR5930496	0.00925740499825811	SRR5930496.R1	0
FP7_2	Frankel	s__Clostridium_scindens	SRR5930496	0.055034021713969	SRR5930496.R1	0.59
FP7_2	Frankel	s__Faecalibacterium_prausnitzii	SRR5930496	4.7004198658507	SRR5930496.R1	4.77
FP7_2	Frankel	s__Methanobrevibacter_smithii	SRR5930496	0.569115235276698	SRR5930496.R1	0.08
FP7_2	Frankel	s__Parabacteroides_distasonis	SRR5930496	3.23242561725124	SRR5930496.R1	2.69
